Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.580
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.549

Komponente 1
tau [ns]:	5.307580
A:	0.230599
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
5.761719	4.743902	6.225586	10795.000000	11269.556682	-4.567481
5.786133	7.743902	6.250000	11007.000000	11219.656357	-2.026954
5.810547	9.743902	6.274414	10864.000000	11168.588383	-2.922257
5.834961	7.743902	6.298828	10797.000000	11117.521999	-3.084653
5.859375	2.743902	6.323242	10847.000000	11067.155526	-2.113853
5.883789	4.743902	6.347656	10819.000000	11018.416852	-1.917204
5.908203	7.743902	6.372070	10571.000000	10968.505200	-3.866204
5.932617	0.743902	6.396484	10691.000000	10919.520934	-2.210125
5.957031	-1.256098	6.420898	10656.000000	10869.830368	-2.071440
5.981445	4.743902	6.445312	10490.000000	10820.833397	-3.230142
6.005859	-0.256098	6.469727	10241.000000	10772.061287	-5.247754
6.030273	5.743902	6.494141	10453.000000	10723.978558	-2.650418
6.054687	10.743902	6.518555	10330.000000	10675.650943	-3.400851
6.079102	4.743902	6.542969	10361.000000	10626.673627	-2.610043
6.103516	7.743902	6.567383	10211.000000	10577.921083	-3.631103
6.127930	3.743902	6.591797	10322.000000	10529.392277	-2.041318
6.152344	4.743902	6.616211	10200.000000	10481.086184	-2.783168
6.176758	6.743902	6.640625	10247.000000	10433.001781	-1.837464
6.201172	7.743902	6.665039	10272.000000	10385.138051	-1.116301
6.225586	3.743902	6.689453	10261.000000	10337.493982	-0.755149
6.250000	7.743902	6.713867	9980.000000	10290.068565	-3.103791
6.274414	1.743902	6.738281	10132.000000	10242.860796	-1.101363
6.298828	0.743902	6.762695	10093.000000	10195.869678	-1.023946
6.323242	2.743902	6.787109	9862.000000	10149.094215	-2.890959
6.347656	8.743902	6.811523	9890.000000	10102.533418	-2.137121
6.372070	2.743902	6.835937	9721.000000	10056.186302	-3.399623
6.396484	5.743902	6.860352	9919.000000	10010.051885	-0.914229
6.420898	1.743902	6.884766	9613.000000	9964.129193	-3.581273
6.445312	3.743902	6.909180	9805.000000	9918.417253	-1.145395
6.469727	3.743902	6.933594	9677.000000	9872.915099	-1.991579
6.494141	5.743902	6.958008	9792.000000	9827.621766	-0.359981
6.518555	3.743902	6.982422	9599.000000	9782.536298	-1.873307
7.006836	9623.000000	9737.657740	-1.168821
7.031250	9558.000000	9692.985142	-1.380710
7.055664	9553.000000	9648.517559	-0.977267
7.080078	9375.000000	9604.254051	-2.367726
7.104492	9452.000000	9560.193681	-1.112859
7.128906	9372.000000	9516.335516	-1.490929
7.153320	9518.000000	9472.678629	0.464548
7.177734	9274.000000	9429.222096	-1.611833
7.202148	9272.000000	9385.964997	-1.183545
7.226562	9296.000000	9342.906418	-0.486502
7.250977	9180.000000	9300.045446	-1.252923
7.275391	9179.000000	9257.381176	-0.818114
7.299805	9046.000000	9214.912704	-1.775963
7.324219	9052.000000	9172.639132	-1.267990
7.348633	9058.000000	9130.559565	-0.762392
7.373047	8921.000000	9088.673114	-1.775238
7.397461	8830.000000	9046.978892	-2.309070
7.421875	8970.000000	9005.476016	-0.374575
7.446289	8784.000000	8964.163608	-1.922299
7.470703	8806.000000	8923.040796	-1.247234
