Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.443435
A:	0.542958
%:	100.000000
f:	1.000000

t_irf	 irf	t	daten	                                fit             res
[ns]	counts (offset korrigiert)	                        [ns]	        counts 
3.442383	15.345679	3.710937	3673.000000	3552.314265	1.991340
3.466797	26.345679	3.735352	3650.000000	3543.140616	1.768749
3.491211	32.345679	3.759766	3518.000000	3533.367267	-0.259089
3.515625	23.345679	3.784180	3589.000000	3527.297253	1.029954
3.540039	18.345679	3.808594	3642.000000	3516.319728	2.082558
3.564453	23.345679	3.833008	3685.000000	3511.785984	2.853411
3.588867	15.345679	3.857422	3576.000000	3501.333716	1.248607
3.613281	18.345679	3.881836	3508.000000	3493.669707	0.241950
3.637695	22.345679	3.906250	3522.000000	3482.017007	0.673722
3.662109	13.345679	3.930664	3593.000000	3471.697955	2.023669
3.686523	11.345679	3.955078	3572.000000	3464.074112	1.805801
3.710937	16.345679	3.979492	3465.000000	3451.734620	0.225355
3.735352	12.345679	4.003906	3485.000000	3442.555222	0.718990
3.759766	11.345679	4.028320	3521.000000	3435.339155	1.443608
3.784180	17.345679	4.052734	3443.000000	3431.352707	0.198498
3.808594	8.345679	4.077148	3554.000000	3423.546020	2.188258
3.833008	20.345679	4.101562	3464.000000	3414.856155	0.834988
3.857422	9.345679	4.125977	3485.000000	3408.675727	1.292889
3.881836	14.345679	4.150391	3475.000000	3399.781472	1.275990
3.906250	7.345679	4.174805	3288.000000	3390.834564	-1.793384
3.930664	9.345679	4.199219	3307.000000	3381.102035	-1.288585
3.955078	14.345679	4.223633	3360.000000	3371.327032	-0.195410
3.979492	5.345679	4.248047	3316.000000	3359.581065	-0.756816
4.003906	11.345679	4.272461	3367.000000	3349.076710	0.308885
4.028320	14.345679	4.296875	3290.000000	3337.707675	-0.831745
4.052734	20.345679	4.321289	3280.000000	3328.034408	-0.838717
4.077148	13.345679	4.345703	3306.000000	3318.311975	-0.214129
4.101562	12.345679	4.370117	3260.000000	3308.269661	-0.845406
4.125977	16.345679	4.394531	3294.000000	3296.990784	-0.052110
4.150391	11.345679	4.418945	3259.000000	3285.214084	-0.459190
4.174805	11.345679	4.443359	3270.000000	3273.397630	-0.059416
4.199219	10.345679	4.467773	3334.000000	3262.367260	1.240591
4.223633	9.345679	4.492187	3230.000000	3250.930407	-0.368279
4.248047	6.345679	4.516602	3251.000000	3244.479408	0.114361
4.272461	8.345679	4.541016	3142.000000	3232.204491	-1.609256
4.296875	6.345679	4.565430	3202.000000	3222.910897	-0.369540
4.321289	9.345679	4.589844	3089.000000	3210.885448	-2.193022
4.345703	9.345679	4.614258	3048.000000	3197.817219	-2.713653
4.370117	8.345679	4.638672	3077.000000	3187.000658	-1.983040
4.394531	6.345679	4.663086	3033.000000	3174.039313	-2.560967
4.418945	5.345679	4.687500	3129.000000	3163.877456	-0.623508
4.443359	5.345679	4.711914	3191.000000	3153.761072	0.659225
4.467773	6.345679	4.736328	3108.000000	3144.238257	-0.650020
4.492187	5.345679	4.760742	3028.000000	3133.661462	-1.920166
4.516602	14.345679	4.785156	3154.000000	3122.035404	0.569165
4.541016	4.345679	4.809570	3096.000000	3112.106264	-0.289464
4.565430	9.345679	4.833984	3041.000000	3101.124963	-1.090302
4.589844	4.345679	4.858398	2986.000000	3090.741101	-1.916780
4.614258	2.345679	4.882812	2942.000000	3078.758815	-2.521355
4.638672	6.345679	4.907227	2952.000000	3070.119932	-2.174027
4.663086	2.345679	4.931641	2981.000000	3058.778223	-1.424548
4.687500	7.345679	4.956055	3024.000000	3046.938971	-0.417141
4.711914	7.345679	4.980469	2980.000000	3035.152700	-1.010319
4.736328	8.345679	5.004883	2894.000000	3022.322579	-2.385359
4.760742	6.345679	5.029297	2949.000000	3009.549872	-1.115003
4.785156	4.345679	5.053711	2904.000000	2998.479215	-1.753226
4.809570	7.345679	5.078125	2945.000000	2988.554692	-0.802587
4.833984	5.345679	5.102539	2963.000000	2974.288206	-0.207376
4.858398	6.345679	5.126953	2857.000000	2967.213424	-2.061956
4.882812	3.345679	5.151367	2855.000000	2956.880519	-1.906725
4.907227	9.345679	5.175781	2764.000000	2945.497260	-3.452241
4.931641	4.345679	5.200195	2842.000000	2932.520050	-1.697981
4.956055	3.345679	5.224609	2780.000000	2922.342398	-2.699677
4.980469	3.345679	5.249023	2771.000000	2909.468807	-2.630472
5.004883	1.345679	5.273437	2762.000000	2898.297715	-2.593443
5.029297	1.345679	5.297852	2806.000000	2886.628318	-1.522102
5.053711	4.345679	5.322266	2765.000000	2875.559437	-2.102559
5.078125	6.345679	5.346680	2770.000000	2865.636685	-1.817124
5.102539	-1.654321	5.371094	2826.000000	2855.758336	-0.559787
5.126953	11.345679	5.395508	2689.000000	2844.279302	-2.994458
5.151367	5.345679	5.419922	2809.000000	2834.496528	-0.481067
5.175781	3.345679	5.444336	2719.000000	2822.016047	-1.975606
5.200195	0.345679	5.468750	2797.000000	2811.236307	-0.269185
5.224609	5.345679	5.493164	2663.000000	2799.956510	-2.653977
5.249023	0.345679	5.517578	2706.000000	2787.082299	-1.558699
5.273437	3.345679	5.541992	2692.000000	2776.458887	-1.627825
5.297852	2.345679	5.566406	2676.000000	2766.979610	-1.758737
5.322266	3.345679	5.590820	2720.000000	2755.897862	-0.688310
5.346680	5.345679	5.615234	2677.000000	2743.220813	-1.279883
5.371094	5.345679	5.639648	2580.000000	2731.697088	-2.986534
5.395508	2.345679	5.664062	2677.000000	2720.224932	-0.835430
5.419922	5.345679	5.688477	2644.000000	2710.997302	-1.302947
5.444336	0.345679	5.712891	2682.000000	2700.166074	-0.350777
5.468750	3.345679	5.737305	2648.000000	2689.931614	-0.814859
5.493164	2.345679	5.761719	2558.000000	2681.936140	-2.450460
5.517578	-0.654321	5.786133	2562.000000	2669.590071	-2.125605
5.541992	3.345679	5.810547	2582.000000	2658.395844	-1.503459
5.566406	5.345679	5.834961	2532.000000	2648.896602	-2.323111
5.590820	2.345679	5.859375	2558.000000	2638.343275	-1.588544
5.615234	-0.654321	5.883789	2460.000000	2627.288878	-3.372869
5.639648	1.345679	5.908203	2495.000000	2616.283949	-2.428108
5.664062	1.345679	5.932617	2463.000000	2606.973158	-2.901011
5.688477	5.345679	5.957031	2456.000000	2596.059143	-2.826163
5.712891	2.345679	5.981445	2447.000000	2585.193967	-2.793651
5.737305	3.345679	6.005859	2495.000000	2575.474007	-1.611092
5.761719	7.345679	6.030273	2456.000000	2563.056059	-2.160215
5.786133	-0.654321	6.054687	2295.000000	2553.435166	-5.394613
5.810547	1.345679	6.079102	2471.000000	2541.664139	-1.421552
5.834961	4.345679	6.103516	2437.000000	2533.235569	-1.949431
5.859375	2.345679	6.127930	2398.000000	2525.941311	-2.612680
5.883789	1.345679	6.152344	2435.000000	2516.486507	-1.651339
5.908203	1.345679	6.176758	2429.000000	2505.977419	-1.561887
5.932617	4.345679	6.201172	2350.000000	2494.418766	-2.979132
5.957031	1.345679	6.225586	2256.000000	2482.911838	-4.777356
5.981445	1.345679	6.250000	2418.000000	2472.004700	-1.098256
6.005859	3.345679	6.274414	2376.000000	2462.791262	-1.780544
6.030273	-1.654321	6.298828	2403.000000	2453.070758	-1.021427
