Name des Datensatzes:	<3>
Wiederholrate [ns]:	19.580
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.549

Komponente 1
tau [ns]:	6.056931
A:	0.289103
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
2.172852	-1.256098	2.636719	1379.000000	1283.397888	2.574455
2.197266	-2.256098	2.661133	1343.000000	1348.443633	-0.148543
2.221680	0.743902	2.685547	1525.000000	1465.929555	1.512639
2.246094	-2.256098	2.709961	1573.000000	1688.639330	-2.915689
2.270508	2.743902	2.734375	1833.000000	2056.261629	-5.214742
2.294922	0.743902	2.758789	2273.000000	2674.202767	-8.415195
2.319336	1.743902	2.783203	2989.000000	3600.013390	-11.176035
2.343750	1.743902	2.807617	4153.000000	4845.044930	-10.738740
2.368164	0.743902	2.832031	5554.000000	6387.225327	-11.180456
2.392578	5.743902	2.856445	7345.000000	8164.752144	-9.565037
2.416992	8.743902	2.880859	9385.000000	10027.356801	-6.630697
2.441406	13.743902	2.905273	11526.000000	11895.058731	-3.437607
2.465820	20.743902	2.929687	13627.000000	13759.053790	-1.131230
2.490234	36.743902	2.954102	15446.000000	15437.535561	0.068107
2.514648	38.743902	2.978516	16885.000000	16926.858479	-0.322131
2.539062	61.743902	3.002930	18433.000000	18262.039658	1.259208
2.563477	89.743902	3.027344	19469.000000	19387.191077	0.586312
2.587891	87.743902	3.051758	20619.000000	20383.088728	1.642914
2.612305	110.743902	3.076172	21456.000000	21201.942541	1.734433
2.636719	129.743902	3.100586	22048.000000	21846.514215	1.356937
2.661133	239.743902	3.125000	22797.000000	22366.400419	2.851903
2.685547	419.743902	3.149414	23330.000000	22743.657076	3.838790
2.709961	780.743902	3.173828	23753.000000	23030.095831	4.690525
2.734375	1278.743902	3.198242	23860.000000	23244.527653	3.984495
2.758789	2138.743902	3.222656	24112.000000	23389.291718	4.654215
2.783203	3198.743902	3.247070	24068.000000	23470.816823	3.849351
2.807617	4301.743902	3.271484	23981.000000	23509.266936	3.046230
2.832031	5333.743902	3.295898	24322.000000	23521.797037	5.130982
2.856445	6158.743902	3.320312	23968.000000	23524.321942	2.865841
2.880859	6473.743902	3.344727	23980.000000	23509.562201	3.037929
2.905273	6516.743902	3.369141	24572.000000	23474.366675	7.002241
2.929687	6529.743902	3.393555	23920.000000	23427.308421	3.185624
2.954102	5921.743902	3.417969	23776.000000	23377.218799	2.586219
2.978516	5298.743902	3.442383	23925.000000	23323.231639	3.890482
3.002930	4792.743902	3.466797	23917.000000	23266.533770	4.206021
3.027344	4093.743902	3.491211	23768.000000	23208.307249	3.630391
3.051758	3667.743902	3.515625	23660.000000	23145.337558	3.345917
3.076172	3076.743902	3.540039	23474.000000	23077.058200	2.590796
3.100586	2492.743902	3.564453	23512.000000	23012.566962	3.257110
3.125000	2075.743902	3.588867	23425.000000	22943.943330	3.143087
3.149414	1595.743902	3.613281	23020.000000	22879.109203	0.928603
3.173828	1290.743902	3.637695	23326.000000	22806.337818	3.402522
3.198242	1048.743902	3.662109	23109.000000	22742.057230	2.413836
3.222656	813.743902	3.686523	23150.000000	22674.814553	3.123113
3.247070	599.743902	3.710937	22987.000000	22604.328914	2.523972
3.271484	453.743902	3.735352	22998.000000	22535.590754	3.049169
3.295898	365.743902	3.759766	22606.000000	22469.471407	0.908054
3.320312	331.743902	3.784180	22792.000000	22405.960339	2.557059
3.344727	272.743902	3.808594	22744.000000	22335.970631	2.705565
3.369141	202.743902	3.833008	22790.000000	22269.483135	3.447963
3.393555	161.743902	3.857422	22591.000000	22208.533278	2.544638
3.417969	150.743902	3.881836	22443.000000	22145.779085	1.983987
3.442383	136.743902	3.906250	22180.000000	22084.448483	0.641589
3.466797	126.743902	3.930664	22567.000000	22033.612171	3.550636
3.491211	120.743902	3.955078	22255.000000	21978.295748	1.854821
3.515625	103.743902	3.979492	22344.000000	21923.201844	2.815097
3.540039	84.743902	4.003906	22401.000000	21869.207928	3.553106
3.564453	96.743902	4.028320	21873.000000	21811.917755	0.413010
3.588867	81.743902	4.052734	21980.000000	21751.344584	1.542296
3.613281	93.743902	4.077148	22030.000000	21688.087199	2.303606
3.637695	65.743902	4.101562	21851.000000	21627.719367	1.510481
3.662109	93.743902	4.125977	21822.000000	21564.080919	1.745968
3.686523	82.743902	4.150391	21824.000000	21495.135495	2.226126
3.710937	70.743902	4.174805	21631.000000	21424.710686	1.402615
3.735352	75.743902	4.199219	21483.000000	21355.447535	0.870245
3.759766	83.743902	4.223633	21432.000000	21285.584643	1.000127
3.784180	91.743902	4.248047	21316.000000	21208.975873	0.733042
3.808594	68.743902	4.272461	21088.000000	21134.724789	-0.321758
3.833008	79.743902	4.296875	21205.000000	21061.065179	0.988432
3.857422	97.743902	4.321289	21110.000000	20984.481209	0.863902
3.881836	90.743902	4.345703	21011.000000	20904.691854	0.733404
3.906250	94.743902	4.370117	20929.000000	20826.687403	0.707221
3.930664	129.743902	4.394531	20911.000000	20752.802981	1.093984
3.955078	113.743902	4.418945	20430.000000	20673.652798	-1.704658
3.979492	113.743902	4.443359	20630.000000	20597.163313	0.228618
4.003906	116.743902	4.467773	20663.000000	20518.932003	1.002238
4.028320	104.743902	4.492187	20640.000000	20440.137026	1.391161
4.052734	92.743902	4.516602	20415.000000	20361.951802	0.371275
4.077148	82.743902	4.541016	20491.000000	20286.130605	1.431184
4.101562	91.743902	4.565430	20127.000000	20208.857683	-0.576992
4.125977	79.743902	4.589844	19864.000000	20132.481179	-1.904936
4.150391	60.743902	4.614258	20054.000000	20055.826335	-0.012897
4.174805	54.743902	4.638672	19879.000000	19980.650999	-0.720965
4.199219	57.743902	4.663086	19561.000000	19904.021339	-2.452594
4.223633	54.743902	4.687500	19784.000000	19830.335025	-0.329422
4.248047	30.743902	4.711914	19814.000000	19755.773974	0.413648
4.272461	37.743902	4.736328	19767.000000	19681.512855	0.608038
4.296875	38.743902	4.760742	19430.000000	19604.329796	-1.250648
4.321289	27.743902	4.785156	19396.000000	19530.970673	-0.969133
4.345703	15.743902	4.809570	18895.000000	19454.393193	-4.069525
4.370117	20.743902	4.833984	19092.000000	19379.002120	-2.077110
4.394531	33.743902	4.858398	19342.000000	19304.499896	0.269638
4.418945	14.743902	4.882812	19126.000000	19229.419005	-0.747805
4.443359	22.743902	4.907227	18972.000000	19155.518501	-1.332365
4.467773	15.743902	4.931641	18924.000000	19082.793638	-1.154321
4.492187	12.743902	4.956055	18877.000000	19008.311805	-0.955735
4.516602	13.743902	4.980469	18745.000000	18934.422375	-1.383530
4.541016	20.743902	5.004883	18897.000000	18861.122965	0.260988
4.565430	14.743902	5.029297	18372.000000	18788.411200	-3.072162
4.589844	16.743902	5.053711	18410.000000	18715.699141	-2.253032
4.614258	14.743902	5.078125	18319.000000	18642.986790	-2.393737
4.638672	18.743902	5.102539	18184.000000	18572.030875	-2.877541
4.663086	12.743902	5.126953	18179.000000	18499.310875	-2.375673
4.687500	21.743902	5.151367	17915.000000	18426.883403	-3.824394
4.711914	17.743902	5.175781	17956.000000	18355.332857	-2.980096
4.736328	17.743902	5.200195	18063.000000	18284.655709	-1.649240
4.760742	6.743902	5.224609	17647.000000	18213.677296	-4.265799
4.785156	18.743902	5.249023	17820.000000	18142.984403	-2.419512
4.809570	6.743902	5.273437	17704.000000	18074.918188	-2.787677
4.833984	9.743902	5.297852	17973.000000	18003.319535	-0.226158
4.858398	11.743902	5.322266	17232.000000	17933.180051	-5.341481
4.882812	8.743902	5.346680	17656.000000	17863.322713	-1.560273
4.907227	11.743902	5.371094	17330.000000	17796.674267	-3.544986
4.931641	14.743902	5.395508	17431.000000	17727.366045	-2.244746
4.956055	7.743902	5.419922	17325.000000	17659.214989	-2.539156
4.980469	8.743902	5.444336	17167.000000	17588.410202	-3.216310
5.004883	9.743902	5.468750	17069.000000	17521.110905	-3.460517
5.029297	10.743902	5.493164	17144.000000	17452.032815	-2.352561
5.053711	9.743902	5.517578	16800.000000	17383.525389	-4.501996
5.078125	8.743902	5.541992	17130.000000	17314.415181	-1.409023
5.102539	13.743902	5.566406	16926.000000	17245.875767	-2.458692
5.126953	6.743902	5.590820	16808.000000	17177.612063	-2.850940
5.151367	6.743902	5.615234	16618.000000	17111.379688	-3.827295
5.175781	8.743902	5.639648	16885.000000	17043.657015	-1.220981
5.200195	10.743902	5.664062	16656.000000	16975.913979	-2.478836
5.224609	8.743902	5.688477	16435.000000	16908.150662	-3.690750
5.249023	8.743902	5.712891	16552.000000	16841.831084	-2.252785
5.273437	16.743902	5.737305	16417.000000	16774.314348	-2.788711
5.297852	3.743902	5.761719	16335.000000	16708.240359	-2.920310
5.322266	7.743902	5.786133	16263.000000	16643.310527	-2.982209
5.346680	7.743902	5.810547	16248.000000	16579.227461	-2.598522
5.371094	17.743902	5.834961	16035.000000	16514.816603	-3.789141
5.395508	7.743902	5.859375	16041.000000	16449.200908	-3.222985
5.419922	10.743902	5.883789	15981.000000	16384.434737	-3.191327
5.444336	0.743902	5.908203	16054.000000	16320.807463	-2.105748
5.468750	11.743902	5.932617	15950.000000	16255.386623	-2.418074
5.493164	4.743902	5.957031	15866.000000	16189.643372	-2.569408
5.517578	5.743902	5.981445	15842.000000	16125.921311	-2.255760
5.541992	2.743902	6.005859	15650.000000	16060.991642	-3.285306
5.566406	3.743902	6.030273	15908.000000	15998.079890	-0.714200
5.590820	3.743902	6.054687	15517.000000	15936.885150	-3.370751
5.615234	9.743902	6.079102	15480.000000	15874.179848	-3.168173
5.639648	3.743902	6.103516	15533.000000	15812.605151	-2.243456
5.664062	2.743902	6.127930	15468.000000	15750.106995	-2.268281
5.688477	1.743902	6.152344	15440.000000	15688.153036	-1.997082
5.712891	5.743902	6.176758	15332.000000	15627.033872	-2.382717
5.737305	0.743902	6.201172	15346.000000	15566.453357	-1.779587
5.761719	4.743902	6.225586	15058.000000	15504.945385	-3.642259
5.786133	7.743902	6.250000	15112.000000	15444.855989	-2.707668
5.810547	9.743902	6.274414	15245.000000	15383.251585	-1.119712
5.834961	7.743902	6.298828	15139.000000	15321.602205	-1.484080
5.859375	2.743902	6.323242	15208.000000	15260.786395	-0.428042
5.883789	4.743902	6.347656	14849.000000	15201.971954	-2.896620
5.908203	7.743902	6.372070	15063.000000	15141.637376	-0.640727
5.932617	0.743902	6.396484	14908.000000	15082.423866	-1.428553
5.957031	-1.256098	6.420898	14926.000000	15022.277399	-0.788048
5.981445	4.743902	6.445312	14692.000000	14962.958457	-2.235436
6.005859	-0.256098	6.469727	14667.000000	14903.878134	-1.955935
6.030273	5.743902	6.494141	14513.000000	14845.621047	-2.761030
6.054687	10.743902	6.518555	14424.000000	14787.012732	-3.022588
6.079102	4.743902	6.542969	14297.000000	14727.544008	-3.600768
6.103516	7.743902	6.567383	14448.000000	14668.314506	-1.832902
6.127930	3.743902	6.591797	14354.000000	14609.323263	-2.131100
6.152344	4.743902	6.616211	14304.000000	14550.569322	-2.061628
6.176758	6.743902	6.640625	14245.000000	14492.051728	-2.069935
6.201172	7.743902	6.665039	14146.000000	14433.769529	-2.419513
6.225586	3.743902	6.689453	14186.000000	14375.721779	-1.592895
6.250000	7.743902	6.713867	13848.000000	14317.907536	-3.993180
6.274414	1.743902	6.738281	13877.000000	14260.325858	-3.254021
6.298828	0.743902	6.762695	14209.000000	14202.975812	0.050538
6.323242	2.743902	6.787109	14127.000000	14145.856465	-0.158648
6.347656	8.743902	6.811523	13764.000000	14088.966889	-2.769917
6.372070	2.743902	6.835937	13702.000000	14032.306161	-2.821790
6.396484	5.743902	6.860352	14036.000000	13975.873358	0.507511
6.420898	1.743902	6.884766	13794.000000	13919.667565	-1.069986
6.445312	3.743902	6.909180	13823.000000	13863.687869	-0.346070
6.469727	3.743902	6.933594	13612.000000	13807.933359	-1.679374
6.494141	5.743902	6.958008	13675.000000	13752.403130	-0.661904
6.518555	3.743902	6.982422	13614.000000	13697.096280	-0.712178
7.006836	13622.000000	13642.011910	-0.171462
7.031250	13650.000000	13587.149126	0.537954
7.055664	13533.000000	13532.507035	0.004238
7.080078	13267.000000	13478.084750	-1.832612
7.104492	13480.000000	13423.881388	0.483350
7.128906	13284.000000	13369.896066	-0.745262
7.153320	13111.000000	13316.127909	-1.791459
7.177734	13371.000000	13262.576042	0.937656
7.202148	13194.000000	13209.239596	-0.132674
7.226562	13298.000000	13156.117703	1.230368
7.250977	13045.000000	13103.209502	-0.509650
7.275391	13103.000000	13050.514131	0.458519
7.299805	13084.000000	12998.030736	0.751576
7.324219	13026.000000	12945.758464	0.703062
7.348633	12980.000000	12893.696464	0.757515
7.373047	13026.000000	12841.843892	1.613543
7.397461	12842.000000	12790.199904	0.457103
7.421875	12709.000000	12738.763663	-0.264016
7.446289	12636.000000	12687.534331	-0.458450
7.470703	12743.000000	12636.511077	0.943341
7.495117	12439.000000	12585.693072	-1.315276
7.519531	12538.000000	12535.079490	0.026082
7.543945	12478.000000	12484.669509	-0.059706
7.568359	12483.000000	12434.462310	0.434430
7.592773	12355.000000	12384.457076	-0.265014
7.617187	12221.000000	12334.652997	-1.028081
7.641602	12072.000000	12285.049261	-1.939056
7.666016	12265.000000	12235.645065	0.265062
7.690430	12079.000000	12186.439604	-0.977572
7.714844	12208.000000	12137.432080	0.638683
7.739258	12073.000000	12088.621696	-0.142174
7.763672	11898.000000	12040.007659	-1.301891
7.788086	12137.000000	11991.589179	1.319900
7.812500	11824.000000	11943.365470	-1.097732
7.836914	11638.000000	11895.335748	-2.385399
7.861328	11912.000000	11847.499233	0.590980
7.885742	11787.000000	11799.855148	-0.118406
7.910156	11988.000000	11752.402718	2.151775
7.934570	11749.000000	11705.141173	0.404629
7.958984	11449.000000	11658.069745	-1.953923
7.983398	11626.000000	11611.187668	0.137375
8.007812	11459.000000	11564.494182	-0.985497
8.032227	11384.000000	11517.988527	-1.255799
8.056641	11503.000000	11471.669949	0.292116
8.081055	11257.000000	11425.537694	-1.588494
8.105469	11263.000000	11379.591013	-1.098596
8.129883	11309.000000	11333.829159	-0.233480
8.154297	11361.000000	11288.251389	0.682522
8.178711	11214.000000	11242.856963	-0.272502
8.203125	11269.000000	11197.645143	0.672173
8.227539	11472.000000	11152.615195	2.981911
8.251953	11100.000000	11107.766386	-0.073715
8.276367	11206.000000	11063.097988	1.349936
8.300781	11013.000000	11018.609275	-0.053451
8.325195	10949.000000	10974.299526	-0.241783
8.349609	10939.000000	10930.168018	0.084444
8.374023	10824.000000	10886.214037	-0.597991
8.398437	10881.000000	10842.436867	0.369690
8.422852	10834.000000	10798.835798	0.337836
8.447266	10622.000000	10755.410120	-1.294451
8.471680	10779.000000	10712.159129	0.643803
8.496094	10818.000000	10669.082121	1.431770
8.520508	10743.000000	10626.178397	1.127095
8.544922	10557.000000	10583.447260	-0.257401
8.569336	10719.000000	10540.888015	1.720347
8.593750	10481.000000	10498.499972	-0.170937
8.618164	10470.000000	10456.282441	0.134061
8.642578	10327.000000	10414.234736	-0.858425
8.666992	10460.000000	10372.356174	0.856950
8.691406	10336.000000	10330.646075	0.052662
8.715820	9984.000000	10289.103762	-3.053481
8.740234	10261.000000	10247.728559	0.131016
8.764648	10312.000000	10206.519793	1.038722
8.789062	10396.000000	10165.476797	2.260901
8.813477	10071.000000	10124.598901	-0.534096
8.837891	10069.000000	10083.885444	-0.148344
8.862305	10006.000000	10043.335762	-0.373246
8.886719	10077.000000	10002.949198	0.737673
8.911133	10095.000000	9962.725095	1.316510
8.935547	10046.000000	9922.662799	1.230545
8.959961	9773.000000	9882.761661	-1.110291
8.984375	9828.000000	9843.021030	-0.151519
9.008789	9719.000000	9803.440262	-0.856523
9.033203	9871.000000	9764.018714	1.076781
9.057617	9972.000000	9724.755745	2.475911
9.082031	9714.000000	9685.650717	0.287636
9.106445	9694.000000	9646.702995	0.480377
9.130859	9713.000000	9607.911946	1.066293
9.155273	9631.000000	9569.276940	0.628944
9.179687	9439.000000	9530.797350	-0.944859
9.204102	9479.000000	9492.472549	-0.138378
9.228516	9642.000000	9454.301915	1.911509
9.252930	9386.000000	9416.284829	-0.312597
9.277344	9397.000000	9378.420672	0.191662
9.301758	9512.000000	9340.708830	1.756301
9.326172	9467.000000	9303.148689	1.684006
9.350586	9206.000000	9265.739639	-0.622626
9.375000	9556.000000	9228.481073	3.350413
9.399414	9269.000000	9191.372386	0.806306
9.423828	9380.000000	9154.412973	2.329232
9.448242	9439.000000	9117.602236	3.308109
9.472656	9228.000000	9080.939575	1.530883
9.497070	9143.000000	9044.424395	1.030920
9.521484	9064.000000	9008.056103	0.587615
9.545898	9179.000000	8971.834109	2.162323
9.570312	8921.000000	8935.757822	-0.156248
9.594727	8950.000000	8899.826658	0.530349
9.619141	9010.000000	8864.040033	1.537699
9.643555	8928.000000	8828.397364	1.054129
9.667969	8756.000000	8792.898074	-0.394322
9.692383	9034.000000	8757.541585	2.908639
9.716797	8956.000000	8722.327323	2.469169
9.741211	8949.000000	8687.254715	2.766888
9.765625	8593.000000	8652.323192	-0.639959
9.790039	8850.000000	8617.532187	2.471105
9.814453	8652.000000	8582.881134	0.743085
9.838867	8790.000000	8548.369470	2.577255
9.863281	8684.000000	8513.996634	1.824306
9.887695	8555.000000	8479.762068	0.813442
9.912109	8406.000000	8445.665216	-0.432629
9.936523	8576.000000	8411.705524	1.774110
9.960937	8456.000000	8377.882440	0.849505
9.985352	8471.000000	8344.195414	1.377741
10.009766	8221.000000	8310.643900	-0.988686
10.034180	8494.000000	8277.227351	2.352060
10.058594	8296.000000	8243.945226	0.571513
10.083008	8336.000000	8210.796983	1.371311
10.107422	8282.000000	8177.782083	1.145183
10.131836	8351.000000	8144.899992	2.255323
10.156250	8192.000000	8112.150173	0.882224
10.180664	8229.000000	8079.532096	1.647686
10.205078	8112.000000	8047.045229	0.721186
10.229492	8249.000000	8014.689046	2.579835
10.253906	8158.000000	7982.463021	1.943465
10.278320	8034.000000	7950.366630	0.933069
10.302734	7961.000000	7918.399351	0.477455
10.327148	7777.000000	7886.560666	-1.242363
10.351562	8008.000000	7854.850057	1.711413
10.375977	7822.000000	7823.267008	-0.014326
10.400391	7780.000000	7791.811007	-0.133905
10.424805	7648.000000	7760.481542	-1.286196
10.449219	7586.000000	7729.278105	-1.645028
10.473633	7767.000000	7698.200189	0.780658
10.498047	7700.000000	7667.247288	0.373252
10.522461	7718.000000	7636.418900	0.928618
10.546875	7625.000000	7605.714523	0.220857
10.571289	7713.000000	7575.133660	1.569808
10.595703	7454.000000	7544.675813	-1.050260
10.620117	7649.000000	7514.340487	1.539695
10.644531	7333.000000	7484.127190	-1.764825
10.668945	7423.000000	7454.035430	-0.360220
10.693359	7234.000000	7424.064719	-2.234664
10.717773	7514.000000	7394.214570	1.381874
10.742187	7474.000000	7364.484497	1.266774
10.766602	7431.000000	7334.874018	1.115109
10.791016	7288.000000	7305.382652	-0.203616
10.815430	7201.000000	7276.009919	-0.883939
10.839844	7268.000000	7246.755343	0.249197
10.864258	7193.000000	7217.618447	-0.290272
10.888672	7142.000000	7188.598759	-0.551397
10.913086	7051.000000	7159.695807	-1.294456
10.937500	7087.000000	7130.909122	-0.521583
10.961914	7032.000000	7102.238235	-0.837595
10.986328	6924.000000	7073.682682	-1.798842
11.010742	7027.000000	7045.241997	-0.217614
11.035156	6875.000000	7016.915720	-1.711568
11.059570	6827.000000	6988.703389	-1.957060
11.083984	6878.000000	6960.604547	-0.996031
11.108398	6827.000000	6932.618736	-1.278280
11.132812	6894.000000	6904.745503	-0.129417
11.157227	6746.000000	6876.984393	-1.594764
11.181641	6722.000000	6849.334958	-1.553096
11.206055	6725.000000	6821.796746	-1.180360
11.230469	6853.000000	6794.369311	0.708247
11.254883	6792.000000	6767.052207	0.302715
11.279297	6529.000000	6739.844990	-2.609396
11.303711	6600.000000	6712.747218	-1.387822
11.328125	6514.000000	6685.758451	-2.128111
11.352539	6443.000000	6658.878250	-2.689458
11.376953	6607.000000	6632.106180	-0.308872
11.401367	6663.000000	6605.441804	0.705135
11.425781	6377.000000	6578.884689	-2.528105
11.450195	6568.000000	6552.434404	0.192065
11.474609	6425.000000	6526.090520	-1.261171
11.499023	6374.000000	6499.852608	-1.576363
11.523437	6351.000000	6473.720242	-1.539909
11.547852	6382.000000	6447.692997	-0.822320
11.572266	6386.000000	6421.770451	-0.447620
11.596680	6397.000000	6395.952183	0.013101
11.621094	6282.000000	6370.237772	-1.113283
11.645508	6212.000000	6344.626801	-1.682734
11.669922	6269.000000	6319.118854	-0.632998
11.694336	6034.000000	6293.713517	-3.343427
11.718750	6204.000000	6268.410377	-0.817749
11.743164	6073.000000	6243.209022	-2.184142
11.767578	6140.000000	6218.109044	-0.996821
11.791992	6027.000000	6193.110034	-2.139662
11.816406	5992.000000	6168.211587	-2.276400
11.840820	6085.000000	6143.413297	-0.748827
11.865234	6007.000000	6118.714762	-1.441391
11.889648	5784.000000	6094.115581	-4.077645
11.914062	5961.000000	6069.615353	-1.406798
11.938477	5966.000000	6045.213682	-1.025554
11.962891	5921.000000	6020.910170	-1.298411
11.987305	5846.000000	5996.704422	-1.971045
12.011719	5849.000000	5972.596046	-1.616083
12.036133	5825.000000	5948.584650	-1.619260
12.060547	5855.000000	5924.669842	-0.910503
12.084961	5704.000000	5900.851236	-2.606444
12.109375	5688.000000	5877.128444	-2.507709
12.133789	5802.000000	5853.501080	-0.676126
12.158203	5683.000000	5829.968761	-1.949558
12.182617	5621.000000	5806.531105	-2.474628
12.207031	5749.000000	5783.187729	-0.450894
12.231445	5597.000000	5759.938256	-2.177937
12.255859	5727.000000	5736.782308	-0.129264
12.280273	5672.000000	5713.719508	-0.553951
12.304687	5511.000000	5690.749482	-2.421321
12.329102	5635.000000	5667.871855	-0.437902
12.353516	5453.000000	5645.086258	-2.601229
12.377930	5559.000000	5622.392319	-0.850234
12.402344	5368.000000	5599.789670	-3.163646
12.426758	5415.000000	5577.277944	-2.205262
12.451172	5566.000000	5554.856774	0.149362
12.475586	5441.000000	5532.525797	-1.240807
12.500000	5295.000000	5510.284650	-2.958558
12.524414	5423.000000	5488.132971	-0.884466
12.548828	5417.000000	5466.070401	-0.666715
12.573242	5354.000000	5444.096580	-1.231315
12.597656	5398.000000	5422.211153	-0.329533
12.622070	5399.000000	5400.413763	-0.019241
12.646484	5357.000000	5378.704056	-0.296538
12.670898	5248.000000	5357.081680	-1.505757
12.695312	5393.000000	5335.546284	0.782353
12.719727	5331.000000	5314.097516	0.231497
12.744141	5264.000000	5292.735030	-0.396053
12.768555	5367.000000	5271.458477	1.304146
12.792969	5268.000000	5250.267513	0.244313
12.817383	5210.000000	5229.161792	-0.265471
12.841797	5184.000000	5208.140973	-0.335291
12.866211	5058.000000	5187.204712	-1.816724
12.890625	4922.000000	5166.352672	-3.482942
12.915039	5120.000000	5145.584511	-0.357554
12.939453	5060.000000	5124.899894	-0.912365
12.963867	5006.000000	5104.298484	-1.389317
12.988281	4987.000000	5083.779946	-1.370458
13.012695	4994.000000	5063.343946	-0.981260
13.037109	4842.000000	5042.990154	-2.888434
13.061523	5074.000000	5022.718238	0.719926
13.085937	5064.000000	5002.527869	0.863836
13.110352	5035.000000	4982.418719	0.741023
13.134766	4924.000000	4962.390461	-0.547097
13.159180	4868.000000	4942.442769	-1.066958
13.183594	4981.000000	4922.575320	0.827824
13.208008	4854.000000	4902.787791	-0.700263
13.232422	4997.000000	4883.079861	1.611558
13.256836	4801.000000	4863.451208	-0.901312
13.281250	4746.000000	4843.901515	-1.421103
13.305664	4830.000000	4824.430463	0.080139
13.330078	4763.000000	4805.037737	-0.609115
13.354492	4871.000000	4785.723020	1.221864
13.378906	4700.000000	4766.486000	-0.969798
13.403320	4734.000000	4747.326364	-0.193686
13.427734	4799.000000	4728.243801	1.021384
13.452148	4708.000000	4709.238000	-0.018043
13.476562	4650.000000	4690.308652	-0.591115
13.500977	4699.000000	4671.455451	0.401821
13.525391	4742.000000	4652.678090	1.297111
13.549805	4657.000000	4633.976263	0.337383
13.574219	4747.000000	4615.349668	1.910787
13.598633	4685.000000	4596.798001	1.288616
13.623047	4529.000000	4578.320960	-0.732876
13.647461	4529.000000	4559.918246	-0.459424
13.671875	4583.000000	4541.589561	0.611695
13.696289	4593.000000	4523.334604	1.027943
13.720703	4641.000000	4505.153082	1.994087
13.745117	4377.000000	4487.044697	-1.663339
13.769531	4567.000000	4469.009156	1.450007
13.793945	4618.000000	4451.046165	2.456798
13.818359	4509.000000	4433.155434	1.129495
13.842773	4419.000000	4415.336671	0.055108
13.867187	4432.000000	4397.589586	0.516880
13.891602	4537.000000	4379.913892	2.332133
13.916016	4328.000000	4362.309300	-0.521517
13.940430	4305.000000	4344.775526	-0.606219
13.964844	4349.000000	4327.312285	0.328866
13.989258	4208.000000	4309.919291	-1.571153
14.013672	4334.000000	4292.596264	0.628920
14.038086	4287.000000	4275.342921	0.178038
14.062500	4331.000000	4258.158983	1.106833
14.086914	4292.000000	4241.044169	0.777793
14.111328	4370.000000	4223.998203	2.208602
