Name des Datensatzes:	<3>
Wiederholrate [ns]:	19,580
Zeit Shift [ns] (fest):	0,000
Offset (fest):	3,549

Komponente 1
tau [ns]:	5,971306
A:	0,256480
%:	100,000000
f:	1,000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
3,491211	120,743902	3,955078	19682,000000	19409,213675	1,944411
3,515625	103,743902	3,979492	19438,000000	19359,568413	0,562555
3,540039	84,743902	4,003906	19469,000000	19310,904676	1,133045
3,564453	96,743902	4,028320	19579,000000	19259,323651	2,284627
3,588867	81,743902	4,052734	19465,000000	19204,837241	1,864738
3,613281	93,743902	4,077148	19615,000000	19147,976608	3,334606
3,637695	65,743902	4,101562	19433,000000	19093,684864	2,434071
3,662109	93,743902	4,125977	19162,000000	19036,498795	0,906625
3,686523	82,743902	4,150391	19024,000000	18974,612633	0,358068
3,710937	70,743902	4,174805	19234,000000	18911,421056	2,325954
3,735352	75,743902	4,199219	18816,000000	18849,266277	-0,242516
3,759766	83,743902	4,223633	18849,000000	18786,586140	0,454608
3,784180	91,743902	4,248047	18833,000000	18717,930059	0,838498
3,808594	68,743902	4,272461	18789,000000	18651,371686	1,004051
3,833008	79,743902	4,296875	18595,000000	18585,344540	0,070807
3,857422	97,743902	4,321289	18519,000000	18516,730606	0,016676
3,881836	90,743902	4,345703	18413,000000	18445,280785	-0,237893
3,906250	94,743902	4,370117	18329,000000	18375,420763	-0,342881
3,930664	129,743902	4,394531	18220,000000	18309,221287	-0,660989
3,955078	113,743902	4,418945	18011,000000	18238,358495	-1,694113
3,979492	113,743902	4,443359	18407,000000	18169,862069	1,747872
4,003906	116,743902	4,467773	17972,000000	18099,827547	-0,953512
4,028320	104,743902	4,492187	17801,000000	18029,299818	-1,711131
4,052734	92,743902	4,516602	17794,000000	17959,319512	-1,239331
4,077148	82,743902	4,541016	17848,000000	17891,442318	-0,325176
4,101562	91,743902	4,565430	17635,000000	17822,284154	-1,410306
4,125977	79,743902	4,589844	17848,000000	17753,927479	0,704155
4,150391	60,743902	4,614258	17630,000000	17685,330405	-0,416714
4,174805	54,743902	4,638672	17504,000000	17618,051838	-0,862052
4,199219	57,743902	4,663086	17254,000000	17549,489859	-2,249561
4,223633	54,743902	4,687500	17494,000000	17483,544513	0,079050
4,248047	30,743902	4,711914	17338,000000	17416,829622	-0,598673
4,272461	37,743902	4,736328	17284,000000	17350,386942	-0,504964
4,296875	38,743902	4,760742	17019,000000	17281,359170	-2,011079
4,321289	27,743902	4,785156	16700,000000	17215,728894	-3,990830
4,345703	15,743902	4,809570	16759,000000	17147,250555	-2,999080
4,370117	20,743902	4,833984	16851,000000	17079,830586	-1,762793
4,394531	33,743902	4,858398	16938,000000	17013,205012	-0,577851
4,418945	14,743902	4,882812	16838,000000	16946,072323	-0,832855
4,443359	22,743902	4,907227	16878,000000	16879,992511	-0,015337
4,467773	15,743902	4,931641	16423,000000	16814,961281	-3,058559
4,492187	12,743902	4,956055	16442,000000	16748,377816	-2,389351
4,516602	13,743902	4,980469	16247,000000	16682,325679	-3,415291
4,541016	20,743902	5,004883	16296,000000	16616,802703	-2,513029
4,565430	14,743902	5,029297	16519,000000	16551,806729	-0,255253
4,589844	16,743902	5,053711	16205,000000	16486,816299	-2,213816
4,614258	14,743902	5,078125	16052,000000	16421,831390	-2,919034
4,638672	18,743902	5,102539	16021,000000	16358,409903	-2,665711
4,663086	12,743902	5,126953	15843,000000	16293,429612	-3,578559
4,687500	21,743902	5,151367	16029,000000	16228,714454	-1,577452
4,711914	17,743902	5,175781	15801,000000	16164,782657	-2,894008
4,736328	17,743902	5,200195	15922,000000	16101,631022	-1,423582
4,760742	6,743902	5,224609	15743,000000	16038,217753	-2,352874
4,785156	18,743902	5,249023	15561,000000	15975,063223	-3,319311
4,809570	6,743902	5,273437	15327,000000	15914,243608	-4,743400
4,833984	9,743902	5,297852	15370,000000	15850,296650	-3,874116
4,858398	11,743902	5,322266	15567,000000	15787,649225	-1,768479
4,882812	8,743902	5,346680	15234,000000	15725,257415	-3,980175
4,907227	11,743902	5,371094	15432,000000	15665,716716	-1,881389
4,931641	14,743902	5,395508	15391,000000	15603,822417	-1,715473
4,956055	7,743902	5,419922	15177,000000	15542,959621	-2,970573
4,980469	8,743902	5,444336	15126,000000	15479,748621	-2,876290
5,004883	9,743902	5,468750	15199,000000	15419,651727	-1,789781
5,029297	10,743902	5,493164	15008,000000	15357,982465	-2,856833
5,053711	9,743902	5,517578	14940,000000	15296,824480	-2,919304
5,078125	8,743902	5,541992	14836,000000	15235,137072	-3,276904
5,102539	13,743902	5,566406	14517,000000	15173,961015	-5,452569
5,126953	6,743902	5,590820	14757,000000	15113,034570	-2,930847
5,151367	6,743902	5,615234	14877,000000	15053,914642	-1,450461
5,175781	8,743902	5,639648	14712,000000	14993,478012	-2,320645
5,200195	10,743902	5,664062	14513,000000	14933,028323	-3,486583
5,224609	8,743902	5,688477	14284,000000	14872,565627	-4,924589
5,249023	8,743902	5,712891	14464,000000	14813,388249	-2,905120
5,273437	16,743902	5,737305	14306,000000	14753,154057	-3,738506
5,297852	3,743902	5,761719	14392,000000	14694,204249	-2,519069
5,322266	7,743902	5,786133	14038,000000	14636,273931	-5,049489
5,346680	7,743902	5,810547	14406,000000	14579,099289	-1,442194
5,371094	17,743902	5,834961	14226,000000	14521,638624	-2,478676
5,395508	7,743902	5,859375	14292,000000	14463,114142	-1,431329
5,419922	10,743902	5,883789	14030,000000	14405,347760	-3,168874
5,444336	0,743902	5,908203	13986,000000	14348,596039	-3,066029
5,468750	11,743902	5,932617	13894,000000	14290,258300	-3,361745
5,493164	4,743902	5,957031	13952,000000	14231,639284	-2,367445
5,517578	5,743902	5,981445	13839,000000	14174,817369	-2,854636
5,541992	2,743902	6,005859	13902,000000	14116,929031	-1,822873
5,566406	3,743902	6,030273	13512,000000	14060,834813	-4,721520
5,590820	3,743902	6,054687	13876,000000	14006,267741	-1,105872
5,615234	9,743902	6,079102	13579,000000	13950,365391	-3,186893
5,639648	3,743902	6,103516	13378,000000	13895,470097	-4,473935
5,664062	2,743902	6,127930	13499,000000	13839,760171	-2,932905
5,688477	1,743902	6,152344	13481,000000	13784,537208	-2,614273
5,712891	5,743902	6,176758	13623,000000	13730,058875	-0,917247
5,737305	0,743902	6,201172	13363,000000	13676,062479	-2,708189
5,761719	4,743902	6,225586	13160,000000	13621,247784	-4,020743
5,786133	7,743902	6,250000	13155,000000	13567,695360	-3,598191
5,810547	9,743902	6,274414	13308,000000	13512,803519	-1,775338
5,834961	7,743902	6,298828	13245,000000	13457,875994	-1,849697
5,859375	2,743902	6,323242	13041,000000	13403,691894	-3,176014
5,883789	4,743902	6,347656	12790,000000	13351,286799	-4,963060
5,908203	7,743902	6,372070	13006,000000	13297,537606	-2,556364
5,932617	0,743902	6,396484	12903,000000	13244,786682	-3,008914
5,957031	-1,256098	6,420898	13060,000000	13191,212378	-1,148162
5,981445	4,743902	6,445312	12911,000000	13138,375976	-2,001081
6,005859	-0,256098	6,469727	12848,000000	13085,755159	-2,097549
6,030273	5,743902	6,494141	12791,000000	13033,868353	-2,147428
