Name des Datensatzes:	BLOCK 1
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.442096
A:	1.243711
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
3.442383	15.345679	3.710937	8489.000000	8132.311061	3.871341
3.466797	26.345679	3.735352	8287.000000	8111.291210	1.930167
3.491211	32.345679	3.759766	8295.000000	8088.897838	2.262947
3.515625	23.345679	3.784180	8366.000000	8074.987002	3.181658
3.540039	18.345679	3.808594	8362.000000	8049.835038	3.413729
3.564453	23.345679	3.833008	8224.000000	8039.443496	2.035110
3.588867	15.345679	3.857422	8145.000000	8015.494885	1.434965
3.613281	18.345679	3.881836	8312.000000	7997.933134	3.444842
3.637695	22.345679	3.906250	8118.000000	7971.235110	1.628912
3.662109	13.345679	3.930664	7835.000000	7947.591807	-1.272001
3.686523	11.345679	3.955078	7947.000000	7930.122320	0.189326
3.710937	16.345679	3.979492	8067.000000	7901.850988	1.838738
3.735352	12.345679	4.003906	7926.000000	7880.818445	0.507498
3.759766	11.345679	4.028320	8073.000000	7864.282871	2.322954
3.784180	17.345679	4.052734	8022.000000	7855.145233	1.862933
3.808594	8.345679	4.077148	7998.000000	7837.256967	1.797386
3.833008	20.345679	4.101562	7941.000000	7817.346132	1.387619
3.857422	9.345679	4.125977	7802.000000	7803.183180	-0.013395
3.881836	14.345679	4.150391	7911.000000	7782.803960	1.441315
3.906250	7.345679	4.174805	7728.000000	7762.304283	-0.390225
3.930664	9.345679	4.199219	7850.000000	7740.005403	1.241471
3.955078	14.345679	4.223633	7661.000000	7717.608784	-0.646757
3.979492	5.345679	4.248047	7899.000000	7690.697912	2.343730
4.003906	11.345679	4.272461	7802.000000	7666.631037	1.532555
4.028320	14.345679	4.296875	7615.000000	7640.583375	-0.293172
4.052734	20.345679	4.321289	7719.000000	7618.420103	1.144803
4.077148	13.345679	4.345703	7581.000000	7596.144360	-0.173935
4.101562	12.345679	4.370117	7660.000000	7573.135745	0.992491
4.125977	16.345679	4.394531	7644.000000	7547.294902	1.106086
4.150391	11.345679	4.418945	7485.000000	7520.313792	-0.408177
4.174805	11.345679	4.443359	7542.000000	7493.241776	0.561442
4.199219	10.345679	4.467773	7535.000000	7467.970222	0.772194
4.223633	9.345679	4.492187	7360.000000	7441.767530	-0.953108
4.248047	6.345679	4.516602	7439.000000	7426.985518	0.139299
4.272461	8.345679	4.541016	7229.000000	7398.863640	-1.997843
4.296875	6.345679	4.565430	7490.000000	7377.570654	1.299089
4.321289	9.345679	4.589844	7355.000000	7350.020142	0.058066
4.345703	9.345679	4.614258	7284.000000	7320.081085	-0.422761
4.370117	8.345679	4.638672	7280.000000	7295.299768	-0.179316
4.394531	6.345679	4.663086	7071.000000	7265.605644	-2.314275
4.418945	5.345679	4.687500	7162.000000	7242.324097	-0.949137
4.443359	5.345679	4.711914	7145.000000	7219.146761	-0.877185
4.467773	6.345679	4.736328	7012.000000	7197.329102	-2.213210
4.492187	5.345679	4.760742	7047.000000	7173.097235	-1.502116
4.516602	14.345679	4.785156	7197.000000	7146.461968	0.595721
4.541016	4.345679	4.809570	6931.000000	7123.713720	-2.314806
4.565430	9.345679	4.833984	7048.000000	7098.555431	-0.602192
4.589844	4.345679	4.858398	6995.000000	7074.765686	-0.953723
4.614258	2.345679	4.882812	6921.000000	7047.314628	-1.518341
4.638672	6.345679	4.907227	6824.000000	7027.522039	-2.463723
4.663086	2.345679	4.931641	6898.000000	7001.538381	-1.246636
4.687500	7.345679	4.956055	6799.000000	6974.415096	-2.127377
4.711914	7.345679	4.980469	6777.000000	6947.413218	-2.070068
4.736328	8.345679	5.004883	6851.000000	6918.020338	-0.809710
4.760742	6.345679	5.029297	6673.000000	6888.759023	-2.641243
4.785156	4.345679	5.053711	6693.000000	6863.396482	-2.082813
4.809570	7.345679	5.078125	6726.000000	6840.659333	-1.398077
4.833984	5.345679	5.102539	6589.000000	6807.976496	-2.697663
4.858398	6.345679	5.126953	6666.000000	6791.767074	-1.540403
4.882812	3.345679	5.151367	6557.000000	6768.094613	-2.606901
4.907227	9.345679	5.175781	6559.000000	6742.016246	-2.259804
4.931641	4.345679	5.200195	6540.000000	6712.286811	-2.130410
4.956055	3.345679	5.224609	6393.000000	6688.970111	-3.701651
4.980469	3.345679	5.249023	6442.000000	6659.478116	-2.709600
5.004883	1.345679	5.273437	6440.000000	6633.885928	-2.416036
5.029297	1.345679	5.297852	6384.000000	6607.152360	-2.792898
5.053711	4.345679	5.322266	6335.000000	6581.794387	-3.100716
5.078125	6.345679	5.346680	6374.000000	6559.061785	-2.317986
5.102539	-1.654321	5.371094	6463.000000	6536.430936	-0.913402
5.126953	11.345679	5.395508	6228.000000	6510.133587	-3.575037
5.151367	5.345679	5.419922	6170.000000	6487.721746	-4.044868
5.175781	3.345679	5.444336	6284.000000	6459.130559	-2.209245
5.200195	0.345679	5.468750	6307.000000	6434.435147	-1.604641
5.224609	5.345679	5.493164	6203.000000	6408.594342	-2.610419
5.249023	0.345679	5.517578	6172.000000	6379.101405	-2.636150
5.273437	3.345679	5.541992	6267.000000	6354.764212	-1.108633
5.297852	2.345679	5.566406	6040.000000	6333.047820	-3.770683
5.322266	3.345679	5.590820	5994.000000	6307.660834	-4.051370
5.346680	5.345679	5.615234	5971.000000	6278.619686	-3.980985
5.371094	5.345679	5.639648	6184.000000	6252.220394	-0.867520
5.395508	2.345679	5.664062	6040.000000	6225.939268	-2.392504
5.419922	5.345679	5.688477	5860.000000	6204.799510	-4.504202
5.444336	0.345679	5.712891	5853.000000	6179.986577	-4.274060
5.468750	3.345679	5.737305	5863.000000	6156.540643	-3.833613
5.493164	2.345679	5.761719	5845.000000	6138.223385	-3.835362
5.517578	-0.654321	5.786133	5976.000000	6109.940656	-1.732635
5.541992	3.345679	5.810547	5852.000000	6084.296389	-3.036619
5.566406	5.345679	5.834961	5989.000000	6062.534706	-0.950200
5.590820	2.345679	5.859375	5751.000000	6038.358565	-3.789243
5.615234	-0.654321	5.883789	5793.000000	6013.034707	-2.890942
5.639648	1.345679	5.908203	5624.000000	5987.824201	-4.851421
5.664062	1.345679	5.932617	5807.000000	5966.494337	-2.093001
5.688477	5.345679	5.957031	5615.000000	5941.492150	-4.357103
5.712891	2.345679	5.981445	5629.000000	5916.601876	-3.833329
5.737305	3.345679	6.005859	5726.000000	5894.334878	-2.224582
5.761719	7.345679	6.030273	5750.000000	5865.887887	-1.528284
5.786133	-0.654321	6.054687	5708.000000	5843.847890	-1.798088
5.810547	1.345679	6.079102	5522.000000	5816.882816	-3.968270
5.834961	4.345679	6.103516	5558.000000	5797.574037	-3.213516
5.859375	2.345679	6.127930	5408.000000	5780.863550	-5.070276
5.883789	1.345679	6.152344	5477.000000	5759.204131	-3.813221
5.908203	1.345679	6.176758	5457.000000	5735.129797	-3.765048
5.932617	4.345679	6.201172	5448.000000	5708.651356	-3.531355
5.957031	1.345679	6.225586	5438.000000	5682.291436	-3.312750
5.981445	1.345679	6.250000	5408.000000	5657.305438	-3.390107
6.005859	3.345679	6.274414	5331.000000	5636.199078	-4.180025
6.030273	-1.654321	6.298828	5587.000000	5613.931259	-0.360303
6.054687	3.345679	6.323242	5419.000000	5591.763114	-2.346883
6.079102	-0.654321	6.347656	5254.000000	5567.182330	-4.320681
6.103516	5.345679	6.372070	5255.000000	5541.455639	-3.951582
6.127930	7.345679	6.396484	5205.000000	5517.100037	-4.325969
6.152344	3.345679	6.420898	5375.000000	5491.597520	-1.590377
6.176758	1.345679	6.445312	5308.000000	5471.232885	-2.240486
6.201172	-0.654321	6.469727	5098.000000	5448.447540	-4.908210
6.225586	-0.654321	6.494141	5254.000000	5429.531982	-2.421649
6.250000	0.345679	6.518555	5291.000000	5405.677361	-1.576554
6.274414	3.345679	6.542969	5181.000000	5379.417651	-2.756598
6.298828	2.345679	6.567383	5261.000000	5355.787347	-1.306821
6.323242	2.345679	6.591797	5176.000000	5333.518748	-2.189450
6.347656	0.345679	6.616211	5115.000000	5311.349825	-2.745413
6.372070	-0.654321	6.640625	5200.000000	5288.024199	-1.220676
6.396484	0.345679	6.665039	5106.000000	5264.802982	-2.222380
6.420898	-0.654321	6.689453	5141.000000	5242.941638	-1.421765
6.445312	3.345679	6.713867	5037.000000	5218.666282	-2.559696
6.469727	1.345679	6.738281	5110.000000	5194.499586	-1.182073
6.494141	4.345679	6.762695	4930.000000	5171.696994	-3.442293
6.518555	0.345679	6.787109	4988.000000	5151.508335	-2.315137
6.542969	-1.654321	6.811523	4979.000000	5128.898176	-2.124346
6.567383	0.345679	6.835937	5069.000000	5105.133291	-0.507512
6.591797	1.345679	6.860352	4938.000000	5087.754442	-2.131102
6.616211	1.345679	6.884766	4908.000000	5062.917788	-2.211307
6.640625	0.345679	6.909180	4889.000000	5039.448237	-2.151677
6.665039	0.345679	6.933594	4880.000000	5017.339672	-1.966012
6.689453	1.345679	6.958008	4803.000000	4996.585999	-2.793300
6.713867	-0.654321	6.982422	4999.000000	4970.901491	0.397413
6.738281	-0.654321	7.006836	4729.000000	4950.355680	-3.218889
6.762695	0.345679	7.031250	4878.000000	4927.389969	-0.707160
6.787109	2.345679	7.055664	4824.000000	4909.550786	-1.231744
6.811523	0.345679	7.080078	4790.000000	4891.791452	-1.470766
6.835937	-0.654321	7.104492	4869.000000	4869.087881	-0.001259
6.860352	4.345679	7.128906	4650.000000	4848.997798	-2.918245
6.884766	-1.654321	7.153320	4708.000000	4826.485775	-1.726824
6.909180	-0.654321	7.177734	4664.000000	4804.074519	-2.051067
6.933594	0.345679	7.202148	4658.000000	4783.019510	-1.831800
6.958008	1.345679	7.226562	4668.000000	4768.338409	-1.468594
6.982422	-2.654321	7.250977	4764.000000	4748.699291	0.221680
7.006836	1.345679	7.275391	4696.000000	4725.380282	-0.428738
7.031250	-0.654321	7.299805	4569.000000	4705.933450	-2.025811
7.055664	3.345679	7.324219	4617.000000	4684.061798	-0.986950
7.080078	3.345679	7.348633	4650.000000	4663.543978	-0.198619
7.104492	-0.654321	7.373047	4502.000000	4641.862066	-2.084477
7.128906	1.345679	7.397461	4431.000000	4620.277204	-2.843462
7.153320	-0.654321	7.421875	4553.000000	4601.300824	-0.715823
7.177734	-0.654321	7.446289	4531.000000	4586.177181	-0.819714
7.202148	0.345679	7.470703	4480.000000	4568.609368	-1.323856
7.226562	5.345679	7.495117	4343.000000	4549.864258	-3.138994
7.250977	1.345679	7.519531	4481.000000	4531.203054	-0.749968
7.275391	-1.654321	7.543945	4444.000000	4512.625378	-1.029432
7.299805	1.345679	7.568359	4443.000000	4495.386791	-0.785930
7.324219	-0.654321	7.592773	4492.000000	4478.225365	0.205523
7.348633	0.345679	7.617187	4378.000000	4456.117025	-1.180614
7.373047	-0.654321	7.641602	4354.000000	4435.363578	-1.233065
