Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.378830
A:	1.057746
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
2.758789	188.345679	3.027344	6191.000000	5596.592293	7.554471
2.783203	222.345679	3.051758	6462.000000	5904.860463	6.930754
2.807617	318.345679	3.076172	6627.000000	6183.968553	5.442220
2.832031	410.345679	3.100586	6985.000000	6402.013179	6.975503
2.856445	457.345679	3.125000	6951.000000	6567.637673	4.598178
2.880859	509.345679	3.149414	7269.000000	6708.667486	6.572165
2.905273	524.345679	3.173828	7260.000000	6802.249304	5.372306
2.929687	518.345679	3.198242	7269.000000	6864.263746	4.747170
2.954102	458.345679	3.222656	7450.000000	6928.661004	6.040071
2.978516	439.345679	3.247070	7394.000000	6958.419508	5.065574
3.002930	397.345679	3.271484	7407.000000	6982.704008	4.930010
3.027344	402.345679	3.295898	7264.000000	6994.956218	3.156713
3.051758	312.345679	3.320312	7356.000000	7012.128280	4.009365
3.076172	286.345679	3.344727	7374.000000	7019.975846	4.122696
3.100586	230.345679	3.369141	7389.000000	7017.989327	4.316121
3.125000	182.345679	3.393555	7450.000000	7018.511401	4.999093
3.149414	160.345679	3.417969	7294.000000	7021.342794	3.192523
3.173828	116.345679	3.442383	7410.000000	7005.655976	4.697231
3.198242	87.345679	3.466797	7336.000000	7001.786525	3.902063
3.222656	89.345679	3.491211	7446.000000	7004.517672	5.116251
3.247070	57.345679	3.515625	7294.000000	6997.625820	3.470224
3.271484	52.345679	3.540039	7234.000000	6985.953897	2.916374
3.295898	41.345679	3.564453	7195.000000	6979.498085	2.540597
3.320312	45.345679	3.588867	7086.000000	6965.056686	1.436750
3.344727	37.345679	3.613281	7120.000000	6952.828311	1.981175
3.369141	27.345679	3.637695	7090.000000	6944.926705	1.722917
3.393555	30.345679	3.662109	7185.000000	6927.802225	3.034267
3.417969	32.345679	3.686523	7193.000000	6908.267626	3.357236
3.442383	15.345679	3.710937	7101.000000	6894.864678	2.446204
3.466797	26.345679	3.735352	7011.000000	6876.723075	1.603657
3.491211	32.345679	3.759766	6980.000000	6857.419795	1.467211
3.515625	23.345679	3.784180	6999.000000	6845.314965	1.837019
3.540039	18.345679	3.808594	6991.000000	6823.654323	2.001450
3.564453	23.345679	3.833008	6818.000000	6814.553976	0.041734
3.588867	15.345679	3.857422	7055.000000	6793.924500	3.108262
3.613281	18.345679	3.881836	6863.000000	6778.727687	1.017251
3.637695	22.345679	3.906250	6834.000000	6755.772787	0.946282
3.662109	13.345679	3.930664	6938.000000	6735.409509	2.432215
3.686523	11.345679	3.955078	6785.000000	6720.301703	0.785449
3.710937	16.345679	3.979492	6740.000000	6696.003655	0.535904
3.735352	12.345679	4.003906	6803.000000	6677.870759	1.517080
3.759766	11.345679	4.028320	6794.000000	6663.551484	1.582619
3.784180	17.345679	4.052734	6818.000000	6655.528157	1.967658
3.808594	8.345679	4.077148	6637.000000	6640.066229	-0.037637
3.833008	20.345679	4.101562	6641.000000	6622.902528	0.222076
3.857422	9.345679	4.125977	6654.000000	6610.615907	0.531850
3.881836	14.345679	4.150391	6653.000000	6593.045687	0.735041
3.906250	7.345679	4.174805	6747.000000	6575.379050	2.089368
3.930664	9.345679	4.199219	6602.000000	6556.196611	0.563715
3.955078	14.345679	4.223633	6703.000000	6536.913127	2.028620
3.979492	5.345679	4.248047	6460.000000	6513.809481	-0.669488
4.003906	11.345679	4.272461	6445.000000	6493.122145	-0.599423
4.028320	14.345679	4.296875	6472.000000	6470.744771	0.015603
4.052734	20.345679	4.321289	6421.000000	6451.672281	-0.382776
4.077148	13.345679	4.345703	6372.000000	6432.510176	-0.758037
4.101562	12.345679	4.370117	6459.000000	6412.718974	0.575865
4.125977	16.345679	4.394531	6237.000000	6390.529730	-1.944037
4.150391	11.345679	4.418945	6274.000000	6367.373125	-1.178826
4.174805	11.345679	4.443359	6365.000000	6344.145402	0.261398
4.199219	10.345679	4.467773	6253.000000	6322.442689	-0.878178
4.223633	9.345679	4.492187	6194.000000	6299.946399	-1.346172
4.248047	6.345679	4.516602	6299.000000	6287.162617	0.149149
4.272461	8.345679	4.541016	6154.000000	6263.054303	-1.390158
4.296875	6.345679	4.565430	6211.000000	6244.746379	-0.428200
4.321289	9.345679	4.589844	6127.000000	6221.121291	-1.202441
4.345703	9.345679	4.614258	6173.000000	6195.467496	-0.285961
4.370117	8.345679	4.638672	6084.000000	6174.201269	-1.156427
4.394531	6.345679	4.663086	5948.000000	6148.759957	-2.603105
4.418945	5.345679	4.687500	6118.000000	6128.773100	-0.137732
4.443359	5.345679	4.711914	5963.000000	6108.876756	-1.889095
4.467773	6.345679	4.736328	5895.000000	6090.138362	-2.541562
4.492187	5.345679	4.760742	5886.000000	6069.349133	-2.389839
4.516602	14.345679	4.785156	5877.000000	6046.518354	-2.211255
4.541016	4.345679	4.809570	5911.000000	6026.994511	-1.508714
4.565430	9.345679	4.833984	5821.000000	6005.423388	-2.417226
4.589844	4.345679	4.858398	5896.000000	5985.017801	-1.159306
4.614258	2.345679	4.882812	5803.000000	5961.501080	-2.080683
4.638672	6.345679	4.907227	5786.000000	5944.497945	-2.083696
4.663086	2.345679	4.931641	5738.000000	5922.232571	-2.432126
4.687500	7.345679	4.956055	5760.000000	5899.000180	-1.831488
4.711914	7.345679	4.980469	5631.000000	5875.873001	-3.263233
4.736328	8.345679	5.004883	5722.000000	5850.714860	-1.701589
4.760742	6.345679	5.029297	5565.000000	5825.670651	-3.494295
4.785156	4.345679	5.053711	5615.000000	5803.943402	-2.521488
4.809570	7.345679	5.078125	5468.000000	5784.450244	-4.279482
4.833984	5.345679	5.102539	5471.000000	5756.502579	-3.859906
4.858398	6.345679	5.126953	5511.000000	5742.563503	-3.119284
4.882812	3.345679	5.151367	5601.000000	5722.280463	-1.620534
4.907227	9.345679	5.175781	5683.000000	5699.953582	-0.224891
4.931641	4.345679	5.200195	5530.000000	5674.524268	-1.943472
4.956055	3.345679	5.224609	5357.000000	5654.549353	-4.065352
4.980469	3.345679	5.249023	5395.000000	5629.325658	-3.190246
5.004883	1.345679	5.273437	5347.000000	5607.419735	-3.561384
5.029297	1.345679	5.297852	5430.000000	5584.545168	-2.097276
5.053711	4.345679	5.322266	5116.000000	5562.842039	-6.247248
5.078125	6.345679	5.346680	5347.000000	5543.372892	-2.685508
5.102539	-1.654321	5.371094	5223.000000	5523.991914	-4.164806
5.126953	11.345679	5.395508	5266.000000	5501.495160	-3.245201
5.151367	5.345679	5.419922	5307.000000	5482.303831	-2.406395
5.175781	3.345679	5.444336	5366.000000	5457.860172	-1.254013
5.200195	0.345679	5.468750	5266.000000	5436.730753	-2.352726
5.224609	5.345679	5.493164	5177.000000	5414.629173	-3.302636
5.249023	0.345679	5.517578	5260.000000	5389.424140	-1.784524
5.273437	3.345679	5.541992	5119.000000	5368.604643	-3.488672
5.297852	2.345679	5.566406	5063.000000	5350.015125	-4.033674
5.322266	3.345679	5.590820	5184.000000	5328.306249	-2.004253
5.346680	5.345679	5.615234	4974.000000	5303.492140	-4.671885
5.371094	5.345679	5.639648	5097.000000	5280.926101	-2.576238
5.395508	2.345679	5.664062	5044.000000	5258.462255	-3.019697
5.419922	5.345679	5.688477	5168.000000	5240.371532	-1.006715
5.444336	0.345679	5.712891	4976.000000	5219.159191	-3.447073
5.468750	3.345679	5.737305	4965.000000	5199.110761	-3.322475
5.493164	2.345679	5.761719	4953.000000	5183.424515	-3.274119
5.517578	-0.654321	5.786133	4933.000000	5159.266522	-3.221549
5.541992	3.345679	5.810547	4940.000000	5137.353628	-2.807900
5.566406	5.345679	5.834961	4913.000000	5118.743513	-2.935302
5.590820	2.345679	5.859375	4905.000000	5098.081980	-2.756908
5.615234	-0.654321	5.883789	4877.000000	5076.446168	-2.855942
5.639648	1.345679	5.908203	4762.000000	5054.908337	-4.244603
5.664062	1.345679	5.932617	4939.000000	5036.671586	-1.389789
5.688477	5.345679	5.957031	4808.000000	5015.313879	-2.989828
5.712891	2.345679	5.981445	4715.000000	4994.052894	-4.063925
5.737305	3.345679	6.005859	4861.000000	4975.023887	-1.635434
5.761719	7.345679	6.030273	4652.000000	4950.741816	-4.380021
5.786133	-0.654321	6.054687	4731.000000	4931.908949	-2.920941
5.810547	1.345679	6.079102	4836.000000	4908.889978	-1.048153
5.834961	4.345679	6.103516	4777.000000	4892.382338	-1.669405
5.859375	2.345679	6.127930	4642.000000	4878.085152	-3.465103
5.883789	1.345679	6.152344	4730.000000	4859.581321	-1.884134
5.908203	1.345679	6.176758	4562.000000	4839.025590	-4.101496
5.932617	4.345679	6.201172	4684.000000	4816.427253	-1.934946
5.957031	1.345679	6.225586	4634.000000	4793.931256	-2.349391
5.981445	1.345679	6.250000	4597.000000	4772.604982	-2.589999
6.005859	3.345679	6.274414	4625.000000	4754.578831	-1.905365
6.030273	-1.654321	6.298828	4598.000000	4735.566467	-2.028748
6.054687	3.345679	6.323242	4646.000000	4716.640202	-1.036364
6.079102	-0.654321	6.347656	4444.000000	4695.663951	-3.775148
6.103516	5.345679	6.372070	4386.000000	4673.714846	-4.344382
6.127930	7.345679	6.396484	4450.000000	4652.932988	-3.042094
6.152344	3.345679	6.420898	4459.000000	4631.177396	-2.578442
6.176758	1.345679	6.445312	4596.000000	4613.791719	-0.262439
6.201172	-0.654321	6.469727	4551.000000	4594.349079	-0.642579
6.225586	-0.654321	6.494141	4404.000000	4578.198031	-2.624941
6.250000	0.345679	6.518555	4416.000000	4557.848734	-2.134573
6.274414	3.345679	6.542969	4283.000000	4535.455896	-3.857549
6.298828	2.345679	6.567383	4272.000000	4515.300162	-3.722432
6.323242	2.345679	6.591797	4241.000000	4496.303554	-3.920331
6.347656	0.345679	6.616211	4339.000000	4477.392975	-2.100967
6.372070	-0.654321	6.640625	4286.000000	4457.500186	-2.619621
6.396484	0.345679	6.665039	4328.000000	4437.697485	-1.667451
6.420898	-0.654321	6.689453	4239.000000	4419.052311	-2.765458
6.445312	3.345679	6.713867	4224.000000	4398.355878	-2.682716
6.469727	1.345679	6.738281	4303.000000	4377.753172	-1.139578
6.494141	4.345679	6.762695	4298.000000	4358.311616	-0.919957
6.518555	0.345679	6.787109	4132.000000	4341.093799	-3.252827
6.542969	-1.654321	6.811523	4293.000000	4321.818260	-0.439832
6.567383	0.345679	6.835937	4028.000000	4301.562164	-4.310338
6.591797	1.345679	6.860352	4193.000000	4286.737040	-1.447601
6.616211	1.345679	6.884766	4110.000000	4265.571967	-2.426668
6.640625	0.345679	6.909180	4014.000000	4245.570590	-3.655062
6.665039	0.345679	6.933594	4239.000000	4226.727640	0.188494
6.689453	1.345679	6.958008	4093.000000	4209.037870	-1.813756
6.713867	-0.654321	6.982422	4060.000000	4187.156820	-1.995614
6.738281	-0.654321	7.006836	4081.000000	4169.646252	-1.387641
6.762695	0.345679	7.031250	4009.000000	4150.079287	-2.228154
6.787109	2.345679	7.055664	4016.000000	4134.872326	-1.875789
6.811523	0.345679	7.080078	4076.000000	4119.734231	-0.685022
6.835937	-0.654321	7.104492	4044.000000	4100.393300	-0.886792
6.860352	4.345679	7.128906	3883.000000	4083.275652	-3.213990
6.884766	-1.654321	7.153320	4003.000000	4064.099828	-0.965711
6.909180	-0.654321	7.177734	4003.000000	4045.010844	-0.664001
6.933594	0.345679	7.202148	4042.000000	4027.076155	0.234738
6.958008	1.345679	7.226562	3827.000000	4014.561925	-3.031904
6.982422	-2.654321	7.250977	3811.000000	3997.832976	-3.026454
7.006836	1.345679	7.275391	3870.000000	3977.976243	-1.735692
7.031250	-0.654321	7.299805	3924.000000	3961.412977	-0.597252
7.055664	3.345679	7.324219	3854.000000	3942.789024	-1.430222
7.080078	3.345679	7.348633	3810.000000	3925.317260	-1.868236
7.104492	-0.654321	7.373047	3742.000000	3906.856771	-2.694976
7.128906	1.345679	7.397461	3824.000000	3888.479883	-1.042714
7.153320	-0.654321	7.421875	3884.000000	3872.321913	0.187384
7.177734	-0.654321	7.446289	3756.000000	3859.440660	-1.687829
7.202148	0.345679	7.470703	3729.000000	3844.482046	-1.891116
7.226562	5.345679	7.495117	3817.000000	3828.523326	-0.186516
7.250977	1.345679	7.519531	3681.000000	3812.636877	-2.169675
7.275391	-1.654321	7.543945	3794.000000	3796.822372	-0.045821
7.299805	1.345679	7.568359	3715.000000	3782.147334	-1.101665
7.324219	-0.654321	7.592773	3816.000000	3767.538752	0.784495
7.348633	0.345679	7.617187	3622.000000	3748.724936	-2.105658
7.373047	-0.654321	7.641602	3720.000000	3731.064169	-0.181404
7.397461	-0.654321	7.666016	3710.000000	3714.551229	-0.074721
7.421875	1.345679	7.690430	3604.000000	3695.977374	-1.532105
7.446289	4.345679	7.714844	3645.000000	3679.623329	-0.573482
7.470703	2.345679	7.739258	3663.000000	3666.546889	-0.058604
7.495117	1.345679	7.763672	3551.000000	3649.258276	-1.648898
7.519531	1.345679	7.788086	3525.000000	3634.183653	-1.838984
7.543945	1.345679	7.812500	3631.000000	3617.041601	0.231645
7.568359	2.345679	7.836914	3693.000000	3602.112875	1.495591
7.592773	2.345679	7.861328	3529.000000	3585.116059	-0.944629
7.617187	-1.654321	7.885742	3543.000000	3570.331912	-0.459182
7.641602	-0.654321	7.910156	3454.000000	3552.411173	-1.674493
7.666016	0.345679	7.934570	3428.000000	3538.842983	-1.893162
7.690430	-1.654321	7.958984	3510.000000	3524.268389	-0.240836
7.714844	0.345679	7.983398	3516.000000	3508.691951	0.123247
7.739258	3.345679	8.007812	3455.000000	3494.253901	-0.667819
7.763672	-0.654321	8.032227	3396.000000	3479.881235	-1.439398
7.788086	1.345679	8.056641	3430.000000	3464.505809	-0.589176
7.812500	-0.654321	8.081055	3409.000000	3451.335710	-0.725092
7.836914	1.345679	8.105469	3333.000000	3436.089557	-1.785653
7.861328	-0.654321	8.129883	3367.000000	3421.980296	-0.947514
7.885742	1.345679	8.154297	3267.000000	3406.867082	-2.447039
7.910156	-1.654321	8.178711	3375.000000	3393.958007	-0.326329
7.934570	2.345679	8.203125	3349.000000	3380.039545	-0.536362
7.958984	1.345679	8.227539	3275.000000	3361.912722	-1.518720
7.983398	0.345679	8.251953	3295.000000	3349.207228	-0.944342
8.007812	1.345679	8.276367	3269.000000	3334.423577	-1.144266
8.032227	1.345679	8.300781	3242.000000	3320.774724	-1.383504
8.056641	0.345679	8.325195	3218.000000	3307.187682	-1.572215
8.081055	2.345679	8.349609	3266.000000	3290.458626	-0.427980
8.105469	0.345679	8.374023	3282.000000	3278.076722	0.068483
8.129883	1.345679	8.398437	3262.000000	3264.683043	-0.046977
8.154297	0.345679	8.422852	3151.000000	3252.417867	-1.806718
8.178711	2.345679	8.447266	3193.000000	3239.140387	-0.816548
8.203125	1.345679	8.471680	3193.000000	3226.990884	-0.601538
8.227539	-2.654321	8.496094	3259.000000	3212.760706	0.809970
8.251953	2.345679	8.520508	3186.000000	3199.662819	-0.242057
8.276367	0.345679	8.544922	3211.000000	3189.827792	0.373634
8.300781	1.345679	8.569336	3120.000000	3176.833760	-1.017488
8.325195	1.345679	8.593750	3118.000000	3162.830725	-0.802856
8.349609	-1.654321	8.618164	2993.000000	3152.094648	-2.908052
8.374023	2.345679	8.642578	3055.000000	3135.000104	-1.447388
8.398437	1.345679	8.666992	3142.000000	3122.254366	0.352264
8.422852	2.345679	8.691406	3080.000000	3108.498501	-0.513507
8.447266	1.345679	8.715820	2998.000000	3100.144171	-1.865511
8.471680	2.345679	8.740234	2971.000000	3088.624131	-2.157969
8.496094	0.345679	8.764648	3006.000000	3073.952717	-1.239402
8.520508	1.345679	8.789062	3048.000000	3060.415592	-0.224885
8.544922	4.345679	8.813477	3003.000000	3049.075468	-0.840799
8.569336	1.345679	8.837891	3018.000000	3037.786699	-0.360175
8.593750	0.345679	8.862305	3009.000000	3023.345509	-0.261520
8.618164	3.345679	8.886719	2970.000000	3011.105414	-0.754260
8.642578	-2.654321	8.911133	2909.000000	2997.852902	-1.647403
8.666992	1.345679	8.935547	2948.000000	2987.863949	-0.734204
8.691406	0.345679	8.959961	2955.000000	2974.716688	-0.362706
8.715820	5.345679	8.984375	2876.000000	2961.628967	-1.596711
8.740234	2.345679	9.008789	3001.000000	2949.668363	0.937027
8.764648	-0.654321	9.033203	2957.000000	2938.829773	0.334145
8.789062	0.345679	9.057617	2925.000000	2924.836722	0.003019
8.813477	2.345679	9.082031	2828.000000	2914.110585	-1.619261
8.837891	2.345679	9.106445	2891.000000	2900.229478	-0.171654
8.862305	-0.654321	9.130859	2910.000000	2891.750474	0.338302
8.886719	1.345679	9.155273	2772.000000	2880.106324	-2.053310
8.911133	0.345679	9.179687	2876.000000	2869.582754	0.119661
8.935547	3.345679	9.204102	2755.000000	2856.971146	-1.942748
8.959961	0.345679	9.228516	2856.000000	2845.484499	0.196766
8.984375	0.345679	9.252930	2852.000000	2831.914174	0.376110
9.008789	1.345679	9.277344	2795.000000	2820.541001	-0.483111
9.033203	2.345679	9.301758	2788.000000	2806.015789	-0.341198
9.057617	-0.654321	9.326172	2777.000000	2791.556356	-0.276226
9.082031	2.345679	9.350586	2816.000000	2779.298100	0.691627
9.106445	-0.654321	9.375000	2803.000000	2770.298902	0.617662
9.130859	4.345679	9.399414	2704.000000	2758.136913	-1.041094
9.155273	1.345679	9.423828	2807.000000	2747.097850	1.130632
9.179687	2.345679	9.448242	2728.000000	2735.040930	-0.134806
9.204102	0.345679	9.472656	2728.000000	2720.902916	0.135881
9.228516	1.345679	9.497070	2758.000000	2710.032472	0.913377
9.252930	-0.654321	9.521484	2759.000000	2697.075560	1.178925
9.277344	1.345679	9.545898	2699.000000	2684.177325	0.285315
9.301758	-1.654321	9.570312	2673.000000	2670.269654	0.052810
9.326172	-1.654321	9.594727	2644.000000	2660.696357	-0.324707
9.350586	0.345679	9.619141	2654.000000	2649.030718	0.096459
9.375000	3.345679	9.643555	2630.000000	2636.350060	-0.123823
9.399414	0.345679	9.667969	2630.000000	2626.930373	0.059856
9.423828	1.345679	9.692383	2534.000000	2617.553344	-1.659818
9.448242	0.345679	9.716797	2557.000000	2607.150931	-0.991776
9.472656	-1.654321	9.741211	2614.000000	2598.931324	0.294729
9.497070	1.345679	9.765625	2558.000000	2588.613244	-0.605284
9.521484	-0.654321	9.790039	2657.000000	2577.274043	1.546692
9.545898	-0.654321	9.814453	2537.000000	2562.782649	-0.511879
9.570312	-1.654321	9.838867	2524.000000	2552.628273	-0.569837
9.594727	2.345679	9.863281	2553.000000	2540.384187	0.249683
9.619141	0.345679	9.887695	2563.000000	2528.195549	0.687481
9.643555	-0.654321	9.912109	2533.000000	2516.062110	0.336544
9.667969	2.345679	9.936523	2500.000000	2509.322858	-0.186457
9.692383	2.345679	9.960937	2468.000000	2502.614126	-0.696756
9.716797	1.345679	9.985352	2529.000000	2493.800079	0.699950
9.741211	3.345679	10.009766	2535.000000	2483.958100	1.013766
9.765625	1.345679	10.034180	2431.000000	2473.092843	-0.853721
9.790039	0.345679	10.058594	2448.000000	2463.344639	-0.310135
9.814453	-2.654321	10.083008	2536.000000	2453.640582	1.635455
9.838867	1.345679	10.107422	2521.000000	2446.116166	1.491426
9.863281	-0.654321	10.131836	2455.000000	2436.490129	0.373575
9.887695	-0.654321	10.156250	2464.000000	2425.839838	0.768758
9.912109	-0.654321	10.180664	2452.000000	2414.169930	0.763971
9.936523	4.345679	10.205078	2410.000000	2401.485022	0.173450
9.960937	4.345679	10.229492	2394.000000	2394.196800	-0.004022
9.985352	2.345679	10.253906	2406.000000	2384.805887	0.432083
10.009766	1.345679	10.278320	2302.000000	2375.457502	-1.531029
10.034180	0.345679	10.302734	2332.000000	2362.947909	-0.640866
10.058594	1.345679	10.327148	2448.000000	2351.562815	1.949121
10.083008	1.345679	10.351562	2293.000000	2340.229280	-0.986301
10.107422	3.345679	10.375977	2319.000000	2331.082766	-0.250909
10.131836	1.345679	10.400391	2283.000000	2318.774130	-0.748714
10.156250	0.345679	10.424805	2257.000000	2312.928323	-1.177243
10.180664	-0.654321	10.449219	2300.000000	2301.769749	-0.036902
10.205078	-1.654321	10.473633	2309.000000	2290.661708	0.381634
10.229492	3.345679	10.498047	2287.000000	2282.807516	0.087667
10.253906	1.345679	10.522461	2276.000000	2273.921044	0.043577
10.278320	1.345679	10.546875	2174.000000	2266.142664	-1.976200
10.302734	-1.654321	10.571289	2325.000000	2257.331661	1.403376
10.327148	-0.654321	10.595703	2188.000000	2247.492712	-1.271862
10.351562	-0.654321	10.620117	2219.000000	2240.901864	-0.464946
10.375977	1.345679	10.644531	2220.000000	2233.273016	-0.281704
10.400391	-1.654321	10.668945	2184.000000	2225.678716	-0.891842
10.424805	4.345679	10.693359	2197.000000	2215.983111	-0.404998
10.449219	-0.654321	10.717773	2181.000000	2208.467111	-0.588146
10.473633	-0.654321	10.742187	2179.000000	2199.917299	-0.448102
10.498047	2.345679	10.766602	2163.000000	2189.270511	-0.564859
10.522461	1.345679	10.791016	2211.000000	2180.807634	0.642100
10.546875	2.345679	10.815430	2129.000000	2171.315234	-0.917084
10.571289	1.345679	10.839844	2135.000000	2159.730126	-0.535214
10.595703	0.345679	10.864258	2135.000000	2149.265330	-0.308733
10.620117	3.345679	10.888672	2101.000000	2140.983622	-0.872306
10.644531	2.345679	10.913086	2100.000000	2129.535875	-0.644526
10.668945	2.345679	10.937500	2146.000000	2124.547058	0.463097
10.693359	0.345679	10.961914	2113.000000	2113.173745	-0.003780
10.717773	2.345679	10.986328	2032.000000	2108.259026	-1.691724
10.742187	1.345679	11.010742	2052.000000	2102.298716	-1.110371
10.766602	-0.654321	11.035156	2048.000000	2093.161854	-0.997945
10.791016	1.345679	11.059570	2054.000000	2085.134218	-0.686970
10.815430	0.345679	11.083984	2017.000000	2075.007240	-1.291604
10.839844	-1.654321	11.108398	2007.000000	2067.061819	-1.340679
10.864258	-0.654321	11.132812	2021.000000	2058.084532	-0.824916
10.888672	1.345679	11.157227	1943.000000	2048.080052	-2.383877
10.913086	-1.654321	11.181641	1940.000000	2040.256575	-2.276208
10.937500	4.345679	11.206055	1933.000000	2031.400679	-2.238114
10.961914	-1.654321	11.230469	1949.000000	2021.517040	-1.642609
10.986328	4.345679	11.254883	1995.000000	2013.813857	-0.421217
11.010742	3.345679	11.279297	1993.000000	2004.009862	-0.246620
11.035156	0.345679	11.303711	2038.000000	1993.182418	0.992765
11.059570	1.345679	11.328125	1816.000000	1982.404008	-3.904864
11.083984	-0.654321	11.352539	1899.000000	1974.877953	-1.741218
11.108398	1.345679	11.376953	1972.000000	1967.385981	0.103902
11.132812	0.345679	11.401367	1847.000000	1962.063633	-2.677347
11.157227	-0.654321	11.425781	1885.000000	1952.493996	-1.554567
11.181641	1.345679	11.450195	1841.000000	1940.832001	-2.326713
11.206055	0.345679	11.474609	1854.000000	1932.426362	-1.821408
11.230469	-0.654321	11.499023	1827.000000	1921.923094	-2.220765
11.254883	1.345679	11.523437	1876.000000	1912.535239	-0.843520
11.279297	-0.654321	11.547852	1888.000000	1904.257746	-0.374162
11.303711	-1.654321	11.572266	1816.000000	1896.017738	-1.877709
11.328125	-1.654321	11.596680	1855.000000	1887.815047	-0.761905
11.352539	1.345679	11.621094	1898.000000	1878.581655	0.445722
11.376953	1.345679	11.645508	1800.000000	1870.457925	-1.660709
11.401367	3.345679	11.669922	1839.000000	1860.235289	-0.495185
11.425781	-0.654321	11.694336	1806.000000	1848.991099	-1.011625
11.450195	-2.654321	11.718750	1773.000000	1841.001374	-1.614966
11.474609	0.345679	11.743164	1787.000000	1830.912136	-1.038777
11.499023	-1.654321	11.767578	1758.000000	1821.936436	-1.524892
11.523437	-0.654321	11.791992	1817.000000	1816.204927	0.018652
11.547852	0.345679	11.816406	1889.000000	1806.227983	1.904441
11.572266	0.345679	11.840820	1745.000000	1798.431916	-1.279096
11.596680	0.345679	11.865234	1767.000000	1788.535459	-0.512314
11.621094	-0.654321	11.889648	1791.000000	1780.819515	0.240558
