Name des Datensatzes:	<3>
Wiederholrate [ns]:	19.580
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.549

Komponente 1
tau [ns]:	6.095679
A:	0.257709
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
4.003906	116.743902	4.467773	18560.000000	18338.222085	1.627906
4.028320	104.743902	4.492187	18303.000000	18268.262581	0.256765
4.052734	92.743902	4.516602	18313.000000	18198.843751	0.843568
4.077148	82.743902	4.541016	18120.000000	18131.529649	-0.085652
4.101562	91.743902	4.565430	18065.000000	18062.918395	0.015487
4.125977	79.743902	4.589844	17853.000000	17995.103461	-1.063528
4.150391	60.743902	4.614258	18108.000000	17927.037520	1.344786
4.174805	54.743902	4.638672	17791.000000	17860.287791	-0.519465
4.199219	57.743902	4.663086	17659.000000	17792.238655	-1.002645
4.223633	54.743902	4.687500	17788.000000	17726.810843	0.458787
4.248047	30.743902	4.711914	17670.000000	17660.600411	0.070712
4.272461	37.743902	4.736328	17472.000000	17594.654631	-0.927924
4.296875	38.743902	4.760742	17528.000000	17526.101050	0.014343
4.321289	27.743902	4.785156	17169.000000	17460.953917	-2.228137
4.345703	15.743902	4.809570	17340.000000	17392.934756	-0.401991
4.370117	20.743902	4.833984	17110.000000	17325.970584	-1.651086
4.394531	33.743902	4.858398	17242.000000	17259.796148	-0.135529
4.418945	14.743902	4.882812	17086.000000	17193.103113	-0.819373
4.443359	22.743902	4.907227	17168.000000	17127.459766	0.309404
4.467773	15.743902	4.931641	16968.000000	17062.861912	-0.728243
4.492187	12.743902	4.956055	16895.000000	16996.695013	-0.782385
4.516602	13.743902	4.980469	16857.000000	16931.053628	-0.570369
4.541016	20.743902	5.004883	16635.000000	16865.935656	-1.790522
4.565430	14.743902	5.029297	16576.000000	16801.339005	-1.750236
4.589844	16.743902	5.053711	16587.000000	16736.739519	-1.162659
4.614258	14.743902	5.078125	16472.000000	16672.137210	-1.559390
4.638672	18.743902	5.102539	16462.000000	16609.098305	-1.146480
4.663086	12.743902	5.126953	16436.000000	16544.484124	-0.846190
4.687500	21.743902	5.151367	16317.000000	16480.128213	-1.277053
4.711914	17.743902	5.175781	16285.000000	16416.551614	-1.030866
4.736328	17.743902	5.200195	15788.000000	16353.751211	-4.502585
4.760742	6.743902	5.224609	16063.000000	16290.679757	-1.796433
4.785156	18.743902	5.249023	15810.000000	16227.860408	-3.323267
4.809570	6.743902	5.273437	15878.000000	16167.380444	-2.296526
4.833984	9.743902	5.297852	15921.000000	16103.748760	-1.448336
4.858398	11.743902	5.322266	15828.000000	16041.415563	-1.696341
4.882812	8.743902	5.346680	15745.000000	15979.331520	-1.867495
4.907227	11.743902	5.371094	15377.000000	15920.105995	-4.379745
4.931641	14.743902	5.395508	15642.000000	15858.506843	-1.731113
4.956055	7.743902	5.419922	15452.000000	15797.937019	-2.782945
4.980469	8.743902	5.444336	15410.000000	15734.998941	-2.618066
5.004883	9.743902	5.468750	15400.000000	15675.183830	-2.217494
5.029297	10.743902	5.493164	15233.000000	15613.780556	-3.085191
5.053711	9.743902	5.517578	15278.000000	15552.883756	-2.223903
5.078125	8.743902	5.541992	15053.000000	15491.447260	-3.573599
5.102539	13.743902	5.566406	15112.000000	15430.517370	-2.591028
5.126953	6.743902	5.590820	14906.000000	15369.831025	-3.799087
5.151367	6.743902	5.615234	14965.000000	15310.953467	-2.827999
5.175781	8.743902	5.639648	14926.000000	15250.745034	-2.658097
5.200195	10.743902	5.664062	14743.000000	15190.516227	-3.685665
5.224609	8.743902	5.688477	14829.000000	15130.267127	-2.473978
5.249023	8.743902	5.712891	14839.000000	15071.302993	-1.907008
5.273437	16.743902	5.737305	14670.000000	15011.269368	-2.817619
5.297852	3.743902	5.761719	14602.000000	14952.519849	-2.900724
5.322266	7.743902	5.786133	14630.000000	14894.788267	-2.189155
5.346680	7.743902	5.810547	14459.000000	14837.809517	-3.150299
5.371094	17.743902	5.834961	14419.000000	14780.536448	-3.010818
5.395508	7.743902	5.859375	14156.000000	14722.187127	-4.758715
5.419922	10.743902	5.883789	14484.000000	14664.593107	-1.500572
5.444336	0.743902	5.908203	14153.000000	14608.012407	-3.824714
5.468750	11.743902	5.932617	14263.000000	14549.830615	-2.401707
5.493164	4.743902	5.957031	14339.000000	14491.359312	-1.272359
5.517578	5.743902	5.981445	14216.000000	14434.687942	-1.834155
5.541992	2.743902	6.005859	14317.000000	14376.937916	-0.500928
5.566406	3.743902	6.030273	13931.000000	14320.984939	-3.304127
5.590820	3.743902	6.054687	13930.000000	14266.560794	-2.851596
5.615234	9.743902	6.079102	13860.000000	14210.787973	-2.979635
5.639648	3.743902	6.103516	14086.000000	14156.021192	-0.589978
5.664062	2.743902	6.127930	13677.000000	14100.429177	-3.620640
5.688477	1.743902	6.152344	13723.000000	14045.320407	-2.751460
5.712891	5.743902	6.176758	13687.000000	13990.953985	-2.598087
5.737305	0.743902	6.201172	13759.000000	13937.065910	-1.518054
5.761719	4.743902	6.225586	13578.000000	13882.349088	-2.611885
5.786133	7.743902	6.250000	13527.000000	13828.895121	-2.595705
5.810547	9.743902	6.274414	13474.000000	13774.088600	-2.585242
5.834961	7.743902	6.298828	13657.000000	13719.240113	-0.532590
5.859375	2.743902	6.323242	13256.000000	13665.132934	-3.553515
5.883789	4.743902	6.347656	13156.000000	13612.808244	-3.982649
5.908203	7.743902	6.372070	13265.000000	13559.126487	-2.553763
5.932617	0.743902	6.396484	13392.000000	13506.442412	-0.988927
5.957031	-1.256098	6.420898	13223.000000	13452.924777	-1.999497
5.981445	4.743902	6.445312	13245.000000	13400.143132	-1.348052
6.005859	-0.256098	6.469727	13044.000000	13347.572462	-2.658012
6.030273	5.743902	6.494141	13113.000000	13295.733996	-1.595763
6.054687	10.743902	6.518555	12733.000000	13243.580663	-4.524796
6.079102	4.743902	6.542969	13122.000000	13190.658501	-0.599369
6.103516	7.743902	6.567383	12898.000000	13137.947876	-2.112787
6.127930	3.743902	6.591797	12883.000000	13085.447942	-1.783630
6.152344	4.743902	6.616211	12810.000000	13033.157857	-1.971685
6.176758	6.743902	6.640625	12683.000000	12981.076783	-2.646776
6.201172	7.743902	6.665039	12561.000000	12929.203884	-3.285309
6.225586	3.743902	6.689453	12746.000000	12877.538327	-1.165106
6.250000	7.743902	6.713867	12785.000000	12826.079285	-0.363306
6.274414	1.743902	6.738281	12562.000000	12774.825931	-1.898870
6.298828	0.743902	6.762695	12605.000000	12723.777444	-1.057944
6.323242	2.743902	6.787109	12530.000000	12672.933004	-1.276900
6.347656	8.743902	6.811523	12482.000000	12622.291797	-1.255712
6.372070	2.743902	6.835937	12278.000000	12571.853009	-2.651956
6.396484	5.743902	6.860352	12530.000000	12521.615831	0.074900
6.420898	1.743902	6.884766	12439.000000	12471.579458	-0.292113
6.445312	3.743902	6.909180	12276.000000	12421.743087	-1.315405
6.469727	3.743902	6.933594	12267.000000	12372.105919	-0.948982
6.494141	5.743902	6.958008	12257.000000	12322.667157	-0.593139
6.518555	3.743902	6.982422	12285.000000	12273.426008	0.104423
7.006836	12309.000000	12224.381683	0.762699
7.031250	12292.000000	12175.533394	1.050486
7.055664	11959.000000	12126.880359	-1.535156
7.080078	12074.000000	12078.421796	-0.040241
7.104492	11877.000000	12030.156928	-1.405346
7.128906	11838.000000	11982.084982	-1.324279
7.153320	11854.000000	11934.205185	-0.736665
7.177734	11911.000000	11886.516771	0.224334
7.202148	11782.000000	11839.018973	-0.525303
7.226562	11996.000000	11791.711030	1.865206
7.250977	11610.000000	11744.592184	-1.249119
7.275391	11718.000000	11697.661677	0.187883
7.299805	11635.000000	11650.918758	-0.147579
7.324219	11548.000000	11604.362677	-0.524491
7.348633	11586.000000	11557.992687	0.260198
7.373047	11612.000000	11511.808043	0.929778
7.397461	11225.000000	11465.808006	-2.272886
7.421875	11527.000000	11419.991837	0.996687
7.446289	11333.000000	11374.358801	-0.388504
7.470703	11201.000000	11328.908167	-1.208565
7.495117	11360.000000	11283.639205	0.716442
7.519531	11095.000000	11238.551188	-1.362835
7.543945	11119.000000	11193.643395	-0.707878
7.568359	11218.000000	11148.915104	0.652267
7.592773	11011.000000	11104.365598	-0.889761
7.617187	10953.000000	11059.994162	-1.022336
7.641602	10896.000000	11015.800085	-1.147687
7.666016	10963.000000	10971.782657	-0.083881
7.690430	10997.000000	10927.941173	0.658540
7.714844	10894.000000	10884.274929	0.093175
7.739258	10997.000000	10840.783225	1.489672
7.763672	10799.000000	10797.465363	0.014768
7.788086	10781.000000	10754.320648	0.256948
7.812500	10772.000000	10711.348388	0.584378
7.836914	10720.000000	10668.547894	0.496942
7.861328	10375.000000	10625.918480	-2.463421
7.885742	10645.000000	10583.459460	0.596470
7.910156	10644.000000	10541.170155	0.996705
7.934570	10597.000000	10499.049886	0.951510
7.958984	10404.000000	10457.097978	-0.520568
7.983398	10307.000000	10415.313757	-1.066885
8.007812	10313.000000	10373.696552	-0.597684
8.032227	10299.000000	10332.245698	-0.327595
8.056641	10174.000000	10290.960527	-1.159561
8.081055	10183.000000	10249.840379	-0.662371
8.105469	10095.000000	10208.884594	-1.133475
8.129883	10184.000000	10168.092515	0.157631
8.154297	10107.000000	10127.463487	-0.203549
8.178711	10067.000000	10086.996858	-0.199302
8.203125	10123.000000	10046.691980	0.758430
8.227539	9981.000000	10006.548206	-0.255725
8.251953	9952.000000	9966.564892	-0.146000
8.276367	9960.000000	9926.741396	0.333253
8.300781	9708.000000	9887.077081	-1.817503
8.325195	9967.000000	9847.571308	1.196262
8.349609	10057.000000	9808.223446	2.480706
8.374023	9813.000000	9769.032862	0.443841
8.398437	9844.000000	9729.998929	1.149008
8.422852	9649.000000	9691.121019	-0.428803
8.447266	9658.000000	9652.398509	0.056998
8.471680	9592.000000	9613.830778	-0.222902
8.496094	9679.000000	9575.417207	1.052864
8.520508	9564.000000	9537.157181	0.274479
8.544922	9614.000000	9499.050085	1.172348
8.569336	9332.000000	9461.095308	-1.336359
8.593750	9536.000000	9423.292242	1.154172
8.618164	9530.000000	9385.640279	1.478766
8.642578	9588.000000	9348.138816	2.449604
8.666992	9335.000000	9310.787252	0.250603
8.691406	9422.000000	9273.584986	1.528996
8.715820	9260.000000	9236.531424	0.243883
8.740234	9106.000000	9199.625969	-0.981143
8.764648	9142.000000	9162.868030	-0.218253
8.789062	9018.000000	9126.257017	-1.139990
8.813477	9209.000000	9089.792344	1.242218
8.837891	9035.000000	9053.473424	-0.194349
8.862305	9035.000000	9017.299676	0.186216
8.886719	8989.000000	8981.270520	0.081526
8.911133	9136.000000	8945.385377	1.994243
8.935547	8947.000000	8909.643671	0.394935
8.959961	9096.000000	8874.044830	2.327234
8.984375	8674.000000	8838.588282	-1.767214
9.008789	8896.000000	8803.273458	0.983120
9.033203	8933.000000	8768.099793	1.744707
9.057617	8811.000000	8733.066721	0.830253
9.082031	8708.000000	8698.173682	0.105301
9.106445	8846.000000	8663.420114	1.941241
9.130859	8653.000000	8628.805461	0.260096
9.155273	8675.000000	8594.329167	0.866127
9.179687	8550.000000	8559.990680	-0.108047
9.204102	8604.000000	8525.789448	0.843170
9.228516	8601.000000	8491.724923	1.178275
9.252930	8353.000000	8457.796558	-1.146637
9.277344	8457.000000	8424.003810	0.358803
9.301758	8495.000000	8390.346136	1.135465
9.326172	8450.000000	8356.822995	1.013632
9.350586	8377.000000	8323.433852	0.585256
9.375000	8493.000000	8290.178169	2.200818
9.399414	8268.000000	8257.055413	0.120365
9.423828	8519.000000	8224.065054	3.195449
9.448242	8344.000000	8191.206561	1.672698
9.472656	8085.000000	8158.479408	-0.817195
9.497070	8286.000000	8125.883070	1.758996
9.521484	8048.000000	8093.417024	-0.506261
9.545898	8031.000000	8061.080749	-0.335663
9.570312	8115.000000	8028.873726	0.956074
9.594727	8085.000000	7996.795439	0.980959
9.619141	8157.000000	7964.845374	2.127579
9.643555	8063.000000	7933.023016	1.447499
9.667969	8005.000000	7901.327857	1.158728
9.692383	7881.000000	7869.759388	0.126619
9.716797	7988.000000	7838.317102	1.674762
9.741211	7988.000000	7807.000495	2.025155
9.765625	7851.000000	7775.809065	0.848600
9.790039	7896.000000	7744.742311	1.702213
9.814453	7941.000000	7713.799735	2.549595
9.838867	7717.000000	7682.980841	0.387257
9.863281	7694.000000	7652.285133	0.475570
9.887695	7774.000000	7621.712121	1.727202
9.912109	7830.000000	7591.261313	2.698000
9.936523	7695.000000	7560.932221	1.528340
9.960937	7597.000000	7530.724358	0.760384
9.985352	7585.000000	7500.637240	0.968664
10.009766	7635.000000	7470.670384	1.880664
10.034180	7490.000000	7440.823310	0.568222
10.058594	7759.000000	7411.095539	3.949636
10.083008	7533.000000	7381.486593	1.745690
10.107422	7365.000000	7351.995998	0.151527
10.131836	7346.000000	7322.623281	0.272746
10.156250	7245.000000	7293.367971	-0.568249
10.180664	7344.000000	7264.229598	0.930841
10.205078	7256.000000	7235.207695	0.244092
10.229492	7449.000000	7206.301796	2.812015
10.253906	7251.000000	7177.511438	0.863020
10.278320	7301.000000	7148.836159	1.780821
10.302734	7328.000000	7120.275499	2.426582
10.327148	7197.000000	7091.829000	1.239710
10.351562	6977.000000	7063.496205	-1.035530
10.375977	7107.000000	7035.276660	0.850780
10.400391	7145.000000	7007.169912	1.630583
10.424805	7014.000000	6979.175511	0.415817
10.449219	7045.000000	6951.293007	1.116430
10.473633	6880.000000	6923.521953	-0.524704
10.498047	6963.000000	6895.861903	0.804583
10.522461	6921.000000	6868.312415	0.633321
10.546875	6908.000000	6840.873045	0.807646
10.571289	6912.000000	6813.543355	1.184249
10.595703	6967.000000	6786.322904	2.164613
10.620117	6789.000000	6759.211258	0.361534
10.644531	6772.000000	6732.207980	0.483546
10.668945	6713.000000	6705.312638	0.093825
10.693359	6801.000000	6678.524800	1.485121
10.717773	6716.000000	6651.844037	0.782856
10.742187	6684.000000	6625.269920	0.718360
10.766602	6621.000000	6598.802024	0.272805
10.791016	6588.000000	6572.439923	0.191706
10.815430	6496.000000	6546.183195	-0.622638
10.839844	6607.000000	6520.031419	1.069942
10.864258	6600.000000	6493.984174	1.304965
10.888672	6439.000000	6468.041044	-0.361912
10.913086	6348.000000	6442.201613	-1.182333
10.937500	6493.000000	6416.465464	0.949806
10.961914	6384.000000	6390.832187	-0.085509
10.986328	6389.000000	6365.301369	0.296488
11.010742	6338.000000	6339.872602	-0.023522
11.035156	6228.000000	6314.545476	-1.096655
11.059570	6118.000000	6289.319586	-2.190293
11.083984	6316.000000	6264.194528	0.651860
11.108398	6146.000000	6239.169898	-1.188446
11.132812	6088.000000	6214.245294	-1.617998
11.157227	6069.000000	6189.420318	-1.545757
11.181641	5952.000000	6164.694570	-2.756925
11.206055	6095.000000	6140.067654	-0.577269
11.230469	6016.000000	6115.539176	-1.283335
11.254883	6236.000000	6091.108740	1.834802
11.279297	6091.000000	6066.775957	0.310386
11.303711	5817.000000	6042.540435	-2.957160
11.328125	5962.000000	6018.401786	-0.730461
11.352539	5984.000000	5994.359622	-0.133921
11.376953	5831.000000	5970.413557	-1.825717
11.401367	5775.000000	5946.563208	-2.257606
11.425781	5726.000000	5922.808193	-2.600863
11.450195	5873.000000	5899.148129	-0.341201
11.474609	5782.000000	5875.582638	-1.230711
11.499023	5623.000000	5852.111341	-3.055361
11.523437	5793.000000	5828.733861	-0.469492
11.547852	5789.000000	5805.449825	-0.216202
11.572266	5669.000000	5782.258858	-1.504246
11.596680	5646.000000	5759.160589	-1.505999
11.621094	5610.000000	5736.154646	-1.684309
11.645508	5722.000000	5713.240662	0.115797
11.669922	5566.000000	5690.418267	-1.667679
11.694336	5590.000000	5667.687096	-1.039066
11.718750	5460.000000	5645.046786	-2.504293
11.743164	5442.000000	5622.496971	-2.446756
11.767578	5508.000000	5600.037291	-1.240129
11.791992	5396.000000	5577.667385	-2.473096
11.816406	5400.000000	5555.386895	-2.114548
11.840820	5384.000000	5533.195463	-2.033308
11.865234	5416.000000	5511.092733	-1.292135
11.889648	5349.000000	5489.078350	-1.915291
11.914062	5281.000000	5467.151962	-2.561590
11.938477	5183.000000	5445.313217	-3.643591
11.962891	5371.000000	5423.561764	-0.717203
11.987305	5278.000000	5401.897254	-1.705403
12.011719	5230.000000	5380.319340	-2.078567
12.036133	5312.000000	5358.827676	-0.642501
12.060547	5235.000000	5337.421918	-1.415580
12.084961	5316.000000	5316.101720	-0.001395
12.109375	5290.000000	5294.866743	-0.066913
12.133789	5175.000000	5273.716644	-1.372256
12.158203	5097.000000	5252.651085	-2.180192
12.182617	5214.000000	5231.669728	-0.244706
12.207031	5028.000000	5210.772237	-2.577583
12.231445	5079.000000	5189.958275	-1.556935
12.255859	5036.000000	5169.227510	-1.877375
12.280273	5018.000000	5148.579608	-1.843359
12.304687	5003.000000	5128.014238	-1.767438
12.329102	5048.000000	5107.531071	-0.837884
12.353516	5128.000000	5087.129778	0.570733
12.377930	4993.000000	5066.810032	-1.044563
12.402344	5121.000000	5046.571506	1.040068
12.426758	4972.000000	5026.413877	-0.771692
12.451172	4958.000000	5006.336820	-0.686475
12.475586	4840.000000	4986.340014	-2.103490
12.500000	4800.000000	4966.423137	-2.402111
12.524414	4942.000000	4946.585871	-0.065233
12.548828	4876.000000	4926.827898	-0.727898
12.573242	4764.000000	4907.148899	-2.073968
12.597656	4767.000000	4887.548560	-1.745981
12.622070	4686.000000	4868.026567	-2.659094
12.646484	4828.000000	4848.582605	-0.296222
12.670898	4818.000000	4829.216363	-0.161592
12.695312	4741.000000	4809.927531	-1.001055
12.719727	4759.000000	4790.715799	-0.459746
12.744141	4924.000000	4771.580858	2.172103
12.768555	4766.000000	4752.522403	0.195225
12.792969	4802.000000	4733.540126	0.987927
12.817383	4749.000000	4714.633725	0.498691
12.841797	4740.000000	4695.802895	0.641955
12.866211	4647.000000	4677.047334	-0.440778
12.890625	4694.000000	4658.366741	0.520097
12.915039	4656.000000	4639.760818	0.237989
12.939453	4580.000000	4621.229264	-0.609218
12.963867	4564.000000	4602.771784	-0.573909
12.988281	4435.000000	4584.388081	-2.243206
13.012695	4649.000000	4566.077860	1.216160
13.037109	4517.000000	4547.840827	-0.458882
13.061523	4461.000000	4529.676690	-1.028237
13.085937	4505.000000	4511.585158	-0.098111
13.110352	4403.000000	4493.565939	-1.364868
13.134766	4316.000000	4475.618746	-2.429647
13.159180	4452.000000	4457.743291	-0.086076
13.183594	4451.000000	4439.939286	0.165788
13.208008	4395.000000	4422.206445	-0.410386
13.232422	4358.000000	4404.544486	-0.705058
13.256836	4443.000000	4386.953123	0.840840
13.281250	4247.000000	4369.432076	-1.878685
13.305664	4318.000000	4351.981062	-0.517125
13.330078	4375.000000	4334.599803	0.610794
13.354492	4222.000000	4317.288019	-1.466490
13.378906	4135.000000	4300.045432	-2.566645
13.403320	4290.000000	4282.871766	0.108831
13.427734	4126.000000	4265.766746	-2.175902
13.452148	4240.000000	4248.730096	-0.134071
13.476562	4350.000000	4231.761545	1.792727
13.500977	4192.000000	4214.860818	-0.353087
13.525391	4226.000000	4198.027647	0.430293
13.549805	4125.000000	4181.261760	-0.875994
13.574219	4056.000000	4164.562888	-1.704639
13.598633	4221.000000	4147.930764	1.124675
13.623047	4104.000000	4131.365120	-0.427163
13.647461	4240.000000	4114.865692	1.921735
13.671875	4175.000000	4098.432214	1.184999
13.696289	4058.000000	4082.064423	-0.377763
13.720703	4081.000000	4065.762056	0.238530
13.745117	4078.000000	4049.524852	0.445905
13.769531	3978.000000	4033.352550	-0.877617
13.793945	3944.000000	4017.244891	-1.166296
13.818359	3930.000000	4001.201616	-1.135778
13.842773	4086.000000	3985.222469	1.576575
13.867187	4101.000000	3969.307192	2.056445
13.891602	3886.000000	3953.455531	-1.082097
13.916016	3943.000000	3937.667231	0.084926
13.940430	3936.000000	3921.942039	0.224076
13.964844	3872.000000	3906.279702	-0.550896
13.989258	3948.000000	3890.679970	0.912258
14.013672	3934.000000	3875.142592	0.938391
14.038086	3914.000000	3859.667319	0.868462
14.062500	3872.000000	3844.253903	0.445897
14.086914	3896.000000	3828.902097	1.074978
14.111328	3821.000000	3813.611653	0.119525
